textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 13 Mar 2008,To: 13 Mar 2008,Burma,FY 2008,69,Christian,69,274
From: 13 Mar 2008,To: 13 Mar 2008,Cuba,FY 2008,70,Catholic,39,274
From: 13 Mar 2008,To: 13 Mar 2008,Cuba,FY 2008,70,Jehovah Witness,13,274
From: 13 Mar 2008,To: 13 Mar 2008,Cuba,FY 2008,70,No Religion,17,274
From: 13 Mar 2008,To: 13 Mar 2008,Cuba,FY 2008,70,Seventh Day Adventist,1,274
From: 13 Mar 2008,To: 13 Mar 2008,Iran,FY 2008,49,Christian,49,274
From: 13 Mar 2008,To: 13 Mar 2008,Liberia,FY 2008,25,Christian,15,274
From: 13 Mar 2008,To: 13 Mar 2008,Liberia,FY 2008,25,Moslem,10,274
From: 13 Mar 2008,To: 13 Mar 2008,Sierra Leone,FY 2008,4,Moslem,4,274
From: 13 Mar 2008,To: 13 Mar 2008,Ukraine,FY 2008,27,Baptist,7,274
From: 13 Mar 2008,To: 13 Mar 2008,Ukraine,FY 2008,27,Jewish,1,274
From: 13 Mar 2008,To: 13 Mar 2008,Ukraine,FY 2008,27,Pentecostalist,19,274
From: 13 Mar 2008,To: 13 Mar 2008,Vietnam,FY 2008,30,Ancestral Worship,2,274
From: 13 Mar 2008,To: 13 Mar 2008,Vietnam,FY 2008,30,Buddhist,12,274
From: 13 Mar 2008,To: 13 Mar 2008,Vietnam,FY 2008,30,Catholic,3,274
From: 13 Mar 2008,To: 13 Mar 2008,Vietnam,FY 2008,30,No Religion,13,274

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 13 Mar 2008,To: 13 Mar 2008,Ancestral Worship,FY 2008,2,Vietnam,2,274
From: 13 Mar 2008,To: 13 Mar 2008,Baptist,FY 2008,7,Ukraine,7,274
From: 13 Mar 2008,To: 13 Mar 2008,Buddhist,FY 2008,12,Vietnam,12,274
From: 13 Mar 2008,To: 13 Mar 2008,Catholic,FY 2008,42,Cuba,39,274
From: 13 Mar 2008,To: 13 Mar 2008,Catholic,FY 2008,42,Vietnam,3,274
From: 13 Mar 2008,To: 13 Mar 2008,Christian,FY 2008,133,Burma,69,274
From: 13 Mar 2008,To: 13 Mar 2008,Christian,FY 2008,133,Iran,49,274
From: 13 Mar 2008,To: 13 Mar 2008,Christian,FY 2008,133,Liberia,15,274
From: 13 Mar 2008,To: 13 Mar 2008,Jehovah Witness,FY 2008,13,Cuba,13,274
From: 13 Mar 2008,To: 13 Mar 2008,Jewish,FY 2008,1,Ukraine,1,274
From: 13 Mar 2008,To: 13 Mar 2008,Moslem,FY 2008,14,Liberia,10,274
From: 13 Mar 2008,To: 13 Mar 2008,Moslem,FY 2008,14,Sierra Leone,4,274
From: 13 Mar 2008,To: 13 Mar 2008,No Religion,FY 2008,30,Cuba,17,274
From: 13 Mar 2008,To: 13 Mar 2008,No Religion,FY 2008,30,Vietnam,13,274
From: 13 Mar 2008,To: 13 Mar 2008,Pentecostalist,FY 2008,19,Ukraine,19,274
From: 13 Mar 2008,To: 13 Mar 2008,Seventh Day Adventist,FY 2008,1,Cuba,1,274

