textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 30 Apr 2003,To: 30 Apr 2003,Afghanistan,FY 2003,35,Moslem,15,216
From: 30 Apr 2003,To: 30 Apr 2003,Afghanistan,FY 2003,35,Moslem Shiite,1,216
From: 30 Apr 2003,To: 30 Apr 2003,Afghanistan,FY 2003,35,Moslem Suni,19,216
From: 30 Apr 2003,To: 30 Apr 2003,Cuba,FY 2003,25,Catholic,7,216
From: 30 Apr 2003,To: 30 Apr 2003,Cuba,FY 2003,25,Evangelical Christian,3,216
From: 30 Apr 2003,To: 30 Apr 2003,Cuba,FY 2003,25,Jehovah Witness,1,216
From: 30 Apr 2003,To: 30 Apr 2003,Cuba,FY 2003,25,No Religion,10,216
From: 30 Apr 2003,To: 30 Apr 2003,Cuba,FY 2003,25,Pentecostalist,4,216
From: 30 Apr 2003,To: 30 Apr 2003,Ethiopia,FY 2003,28,Christian,21,216
From: 30 Apr 2003,To: 30 Apr 2003,Ethiopia,FY 2003,28,Orthodox,7,216
From: 30 Apr 2003,To: 30 Apr 2003,Iran,FY 2003,17,Bahai,7,216
From: 30 Apr 2003,To: 30 Apr 2003,Iran,FY 2003,17,Christian,8,216
From: 30 Apr 2003,To: 30 Apr 2003,Iran,FY 2003,17,Moslem,2,216
From: 30 Apr 2003,To: 30 Apr 2003,Liberia,FY 2003,22,Christian,22,216
From: 30 Apr 2003,To: 30 Apr 2003,Sierra Leone,FY 2003,11,Christian,10,216
From: 30 Apr 2003,To: 30 Apr 2003,Sierra Leone,FY 2003,11,Moslem,1,216
From: 30 Apr 2003,To: 30 Apr 2003,Somalia,FY 2003,16,Moslem,16,216
From: 30 Apr 2003,To: 30 Apr 2003,Sudan,FY 2003,27,Catholic,8,216
From: 30 Apr 2003,To: 30 Apr 2003,Sudan,FY 2003,27,Christian,1,216
From: 30 Apr 2003,To: 30 Apr 2003,Sudan,FY 2003,27,Evangelical Christian,1,216
From: 30 Apr 2003,To: 30 Apr 2003,Sudan,FY 2003,27,Moslem,5,216
From: 30 Apr 2003,To: 30 Apr 2003,Sudan,FY 2003,27,Protestant,12,216
From: 30 Apr 2003,To: 30 Apr 2003,Ukraine,FY 2003,35,Baptist,12,216
From: 30 Apr 2003,To: 30 Apr 2003,Ukraine,FY 2003,35,Pentecostalist,18,216
From: 30 Apr 2003,To: 30 Apr 2003,Ukraine,FY 2003,35,Uniate,5,216

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 30 Apr 2003,To: 30 Apr 2003,Bahai,FY 2003,7,Iran,7,216
From: 30 Apr 2003,To: 30 Apr 2003,Baptist,FY 2003,12,Ukraine,12,216
From: 30 Apr 2003,To: 30 Apr 2003,Catholic,FY 2003,15,Cuba,7,216
From: 30 Apr 2003,To: 30 Apr 2003,Catholic,FY 2003,15,Sudan,8,216
From: 30 Apr 2003,To: 30 Apr 2003,Christian,FY 2003,62,Ethiopia,21,216
From: 30 Apr 2003,To: 30 Apr 2003,Christian,FY 2003,62,Iran,8,216
From: 30 Apr 2003,To: 30 Apr 2003,Christian,FY 2003,62,Liberia,22,216
From: 30 Apr 2003,To: 30 Apr 2003,Christian,FY 2003,62,Sierra Leone,10,216
From: 30 Apr 2003,To: 30 Apr 2003,Christian,FY 2003,62,Sudan,1,216
From: 30 Apr 2003,To: 30 Apr 2003,Evangelical Christian,FY 2003,4,Cuba,3,216
From: 30 Apr 2003,To: 30 Apr 2003,Evangelical Christian,FY 2003,4,Sudan,1,216
From: 30 Apr 2003,To: 30 Apr 2003,Jehovah Witness,FY 2003,1,Cuba,1,216
From: 30 Apr 2003,To: 30 Apr 2003,Moslem,FY 2003,39,Afghanistan,15,216
From: 30 Apr 2003,To: 30 Apr 2003,Moslem,FY 2003,39,Iran,2,216
From: 30 Apr 2003,To: 30 Apr 2003,Moslem,FY 2003,39,Sierra Leone,1,216
From: 30 Apr 2003,To: 30 Apr 2003,Moslem,FY 2003,39,Somalia,16,216
From: 30 Apr 2003,To: 30 Apr 2003,Moslem,FY 2003,39,Sudan,5,216
From: 30 Apr 2003,To: 30 Apr 2003,Moslem Shiite,FY 2003,1,Afghanistan,1,216
From: 30 Apr 2003,To: 30 Apr 2003,Moslem Suni,FY 2003,19,Afghanistan,19,216
From: 30 Apr 2003,To: 30 Apr 2003,No Religion,FY 2003,10,Cuba,10,216
From: 30 Apr 2003,To: 30 Apr 2003,Orthodox,FY 2003,7,Ethiopia,7,216
From: 30 Apr 2003,To: 30 Apr 2003,Pentecostalist,FY 2003,22,Cuba,4,216
From: 30 Apr 2003,To: 30 Apr 2003,Pentecostalist,FY 2003,22,Ukraine,18,216
From: 30 Apr 2003,To: 30 Apr 2003,Protestant,FY 2003,12,Sudan,12,216
From: 30 Apr 2003,To: 30 Apr 2003,Uniate,FY 2003,5,Ukraine,5,216

