textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 15 Nov 2007,To: 15 Nov 2007,Belarus,FY 2008,8,Baptist,5,153
From: 15 Nov 2007,To: 15 Nov 2007,Belarus,FY 2008,8,Pentecostalist,1,153
From: 15 Nov 2007,To: 15 Nov 2007,Belarus,FY 2008,8,Seventh Day Adventist,2,153
From: 15 Nov 2007,To: 15 Nov 2007,Burma,FY 2008,64,Baptist,1,153
From: 15 Nov 2007,To: 15 Nov 2007,Burma,FY 2008,64,Buddhist,5,153
From: 15 Nov 2007,To: 15 Nov 2007,Burma,FY 2008,64,Christian,32,153
From: 15 Nov 2007,To: 15 Nov 2007,Burma,FY 2008,64,Moslem,26,153
From: 15 Nov 2007,To: 15 Nov 2007,Cambodia,FY 2008,8,Buddhist,8,153
From: 15 Nov 2007,To: 15 Nov 2007,China,FY 2008,6,Other Religion,6,153
From: 15 Nov 2007,To: 15 Nov 2007,Dem. Rep. Congo,FY 2008,9,Christian,6,153
From: 15 Nov 2007,To: 15 Nov 2007,Dem. Rep. Congo,FY 2008,9,Pentecostalist,3,153
From: 15 Nov 2007,To: 15 Nov 2007,Iran,FY 2008,35,Christian,30,153
From: 15 Nov 2007,To: 15 Nov 2007,Iran,FY 2008,35,Sabeans-Mandean,4,153
From: 15 Nov 2007,To: 15 Nov 2007,Iran,FY 2008,35,Zoroastrian,1,153
From: 15 Nov 2007,To: 15 Nov 2007,Iraq,FY 2008,23,Catholic,3,153
From: 15 Nov 2007,To: 15 Nov 2007,Iraq,FY 2008,23,Christian,20,153

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 15 Nov 2007,To: 15 Nov 2007,Baptist,FY 2008,6,Belarus,5,153
From: 15 Nov 2007,To: 15 Nov 2007,Baptist,FY 2008,6,Burma,1,153
From: 15 Nov 2007,To: 15 Nov 2007,Buddhist,FY 2008,13,Burma,5,153
From: 15 Nov 2007,To: 15 Nov 2007,Buddhist,FY 2008,13,Cambodia,8,153
From: 15 Nov 2007,To: 15 Nov 2007,Catholic,FY 2008,3,Iraq,3,153
From: 15 Nov 2007,To: 15 Nov 2007,Christian,FY 2008,88,Burma,32,153
From: 15 Nov 2007,To: 15 Nov 2007,Christian,FY 2008,88,Dem. Rep. Congo,6,153
From: 15 Nov 2007,To: 15 Nov 2007,Christian,FY 2008,88,Iran,30,153
From: 15 Nov 2007,To: 15 Nov 2007,Christian,FY 2008,88,Iraq,20,153
From: 15 Nov 2007,To: 15 Nov 2007,Moslem,FY 2008,26,Burma,26,153
From: 15 Nov 2007,To: 15 Nov 2007,Other Religion,FY 2008,6,China,6,153
From: 15 Nov 2007,To: 15 Nov 2007,Pentecostalist,FY 2008,4,Belarus,1,153
From: 15 Nov 2007,To: 15 Nov 2007,Pentecostalist,FY 2008,4,Dem. Rep. Congo,3,153
From: 15 Nov 2007,To: 15 Nov 2007,Sabeans-Mandean,FY 2008,4,Iran,4,153
From: 15 Nov 2007,To: 15 Nov 2007,Seventh Day Adventist,FY 2008,2,Belarus,2,153
From: 15 Nov 2007,To: 15 Nov 2007,Zoroastrian,FY 2008,1,Iran,1,153

