textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 21 Jul 2003,To: 21 Jul 2003,Armenia,FY 2003,2,Jewish,2,133
From: 21 Jul 2003,To: 21 Jul 2003,Iran,FY 2003,30,Bahai,27,133
From: 21 Jul 2003,To: 21 Jul 2003,Iran,FY 2003,30,Moslem,3,133
From: 21 Jul 2003,To: 21 Jul 2003,Liberia,FY 2003,26,Catholic,1,133
From: 21 Jul 2003,To: 21 Jul 2003,Liberia,FY 2003,26,Christian,25,133
From: 21 Jul 2003,To: 21 Jul 2003,Lithuania,FY 2003,2,Baptist,2,133
From: 21 Jul 2003,To: 21 Jul 2003,Moldova,FY 2003,14,Baptist,14,133
From: 21 Jul 2003,To: 21 Jul 2003,Sierra Leone,FY 2003,35,Christian,1,133
From: 21 Jul 2003,To: 21 Jul 2003,Sierra Leone,FY 2003,35,Methodist,9,133
From: 21 Jul 2003,To: 21 Jul 2003,Sierra Leone,FY 2003,35,Moslem,22,133
From: 21 Jul 2003,To: 21 Jul 2003,Sierra Leone,FY 2003,35,Seventh Day Adventist,3,133
From: 21 Jul 2003,To: 21 Jul 2003,Togo,FY 2003,1,Christian,1,133
From: 21 Jul 2003,To: 21 Jul 2003,Ukraine,FY 2003,23,Baptist,4,133
From: 21 Jul 2003,To: 21 Jul 2003,Ukraine,FY 2003,23,Pentecostalist,17,133
From: 21 Jul 2003,To: 21 Jul 2003,Ukraine,FY 2003,23,Unknown,2,133

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 21 Jul 2003,To: 21 Jul 2003,Bahai,FY 2003,27,Iran,27,133
From: 21 Jul 2003,To: 21 Jul 2003,Baptist,FY 2003,20,Lithuania,2,133
From: 21 Jul 2003,To: 21 Jul 2003,Baptist,FY 2003,20,Moldova,14,133
From: 21 Jul 2003,To: 21 Jul 2003,Baptist,FY 2003,20,Ukraine,4,133
From: 21 Jul 2003,To: 21 Jul 2003,Catholic,FY 2003,1,Liberia,1,133
From: 21 Jul 2003,To: 21 Jul 2003,Christian,FY 2003,27,Liberia,25,133
From: 21 Jul 2003,To: 21 Jul 2003,Christian,FY 2003,27,Sierra Leone,1,133
From: 21 Jul 2003,To: 21 Jul 2003,Christian,FY 2003,27,Togo,1,133
From: 21 Jul 2003,To: 21 Jul 2003,Jewish,FY 2003,2,Armenia,2,133
From: 21 Jul 2003,To: 21 Jul 2003,Methodist,FY 2003,9,Sierra Leone,9,133
From: 21 Jul 2003,To: 21 Jul 2003,Moslem,FY 2003,25,Iran,3,133
From: 21 Jul 2003,To: 21 Jul 2003,Moslem,FY 2003,25,Sierra Leone,22,133
From: 21 Jul 2003,To: 21 Jul 2003,Pentecostalist,FY 2003,17,Ukraine,17,133
From: 21 Jul 2003,To: 21 Jul 2003,Seventh Day Adventist,FY 2003,3,Sierra Leone,3,133
From: 21 Jul 2003,To: 21 Jul 2003,Unknown,FY 2003,2,Ukraine,2,133

