textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 19 Jan 2017,To: 19 Jan 2017,Afghanistan,FY 2017,25,Moslem Shiite,19,917
From: 19 Jan 2017,To: 19 Jan 2017,Afghanistan,FY 2017,25,Moslem Suni,1,917
From: 19 Jan 2017,To: 19 Jan 2017,Afghanistan,FY 2017,25,Pentecostalist,5,917
From: 19 Jan 2017,To: 19 Jan 2017,Bhutan,FY 2017,70,Buddhist,19,917
From: 19 Jan 2017,To: 19 Jan 2017,Bhutan,FY 2017,70,Christian,14,917
From: 19 Jan 2017,To: 19 Jan 2017,Bhutan,FY 2017,70,Hindu,17,917
From: 19 Jan 2017,To: 19 Jan 2017,Bhutan,FY 2017,70,Kirat,20,917
From: 19 Jan 2017,To: 19 Jan 2017,Burma,FY 2017,5,Christian,5,917
From: 19 Jan 2017,To: 19 Jan 2017,Burundi,FY 2017,7,Pentecostalist,7,917
From: 19 Jan 2017,To: 19 Jan 2017,Central African Republic,FY 2017,8,Moslem,1,917
From: 19 Jan 2017,To: 19 Jan 2017,Central African Republic,FY 2017,8,Protestant,7,917
From: 19 Jan 2017,To: 19 Jan 2017,Chad,FY 2017,1,Pentecostalist,1,917
From: 19 Jan 2017,To: 19 Jan 2017,Cuba,FY 2017,22,Catholic,8,917
From: 19 Jan 2017,To: 19 Jan 2017,Cuba,FY 2017,22,Christian,2,917
From: 19 Jan 2017,To: 19 Jan 2017,Cuba,FY 2017,22,No Religion,4,917
From: 19 Jan 2017,To: 19 Jan 2017,Cuba,FY 2017,22,Seventh Day Adventist,8,917
From: 19 Jan 2017,To: 19 Jan 2017,Dem. Rep. Congo,FY 2017,34,Christian,1,917
From: 19 Jan 2017,To: 19 Jan 2017,Dem. Rep. Congo,FY 2017,34,Protestant,14,917
From: 19 Jan 2017,To: 19 Jan 2017,Dem. Rep. Congo,FY 2017,34,Seventh Day Adventist,19,917
From: 19 Jan 2017,To: 19 Jan 2017,Egypt,FY 2017,2,Moslem Suni,2,917
From: 19 Jan 2017,To: 19 Jan 2017,El Salvador,FY 2017,9,Catholic,7,917
From: 19 Jan 2017,To: 19 Jan 2017,El Salvador,FY 2017,9,No Religion,2,917
From: 19 Jan 2017,To: 19 Jan 2017,Eritrea,FY 2017,61,Catholic,1,917
From: 19 Jan 2017,To: 19 Jan 2017,Eritrea,FY 2017,61,Moslem,7,917
From: 19 Jan 2017,To: 19 Jan 2017,Eritrea,FY 2017,61,Orthodox,50,917
From: 19 Jan 2017,To: 19 Jan 2017,Eritrea,FY 2017,61,Protestant,3,917
From: 19 Jan 2017,To: 19 Jan 2017,Ethiopia,FY 2017,16,Christian,10,917
From: 19 Jan 2017,To: 19 Jan 2017,Ethiopia,FY 2017,16,Moslem,2,917
From: 19 Jan 2017,To: 19 Jan 2017,Ethiopia,FY 2017,16,Orthodox,1,917
From: 19 Jan 2017,To: 19 Jan 2017,Ethiopia,FY 2017,16,Protestant,3,917
From: 19 Jan 2017,To: 19 Jan 2017,Iran,FY 2017,98,Atheist,2,917
From: 19 Jan 2017,To: 19 Jan 2017,Iran,FY 2017,98,Bahai,3,917
From: 19 Jan 2017,To: 19 Jan 2017,Iran,FY 2017,98,Christian,21,917
From: 19 Jan 2017,To: 19 Jan 2017,Iran,FY 2017,98,Moslem Shiite,8,917
From: 19 Jan 2017,To: 19 Jan 2017,Iran,FY 2017,98,No Religion,5,917
From: 19 Jan 2017,To: 19 Jan 2017,Iran,FY 2017,98,Other Religion,2,917
From: 19 Jan 2017,To: 19 Jan 2017,Iran,FY 2017,98,Protestant,57,917
From: 19 Jan 2017,To: 19 Jan 2017,Iraq,FY 2017,198,Catholic,15,917
From: 19 Jan 2017,To: 19 Jan 2017,Iraq,FY 2017,198,Chaldean,1,917
From: 19 Jan 2017,To: 19 Jan 2017,Iraq,FY 2017,198,Christian,3,917
From: 19 Jan 2017,To: 19 Jan 2017,Iraq,FY 2017,198,Moslem Shiite,31,917
From: 19 Jan 2017,To: 19 Jan 2017,Iraq,FY 2017,198,Moslem Suni,126,917
From: 19 Jan 2017,To: 19 Jan 2017,Iraq,FY 2017,198,Orthodox,7,917
From: 19 Jan 2017,To: 19 Jan 2017,Iraq,FY 2017,198,Sabeans-Mandean,2,917
From: 19 Jan 2017,To: 19 Jan 2017,Iraq,FY 2017,198,Yazidi,13,917
From: 19 Jan 2017,To: 19 Jan 2017,Ivory Coast,FY 2017,2,Christian,2,917
