textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 22 Sep 2003,To: 22 Sep 2003,Belarus,FY 2003,15,Jewish,4,220
From: 22 Sep 2003,To: 22 Sep 2003,Belarus,FY 2003,15,Pentecostalist,11,220
From: 22 Sep 2003,To: 22 Sep 2003,Congo,FY 2003,2,Protestant,2,220
From: 22 Sep 2003,To: 22 Sep 2003,Dem. Rep. Congo,FY 2003,25,Catholic,7,220
From: 22 Sep 2003,To: 22 Sep 2003,Dem. Rep. Congo,FY 2003,25,Christian,7,220
From: 22 Sep 2003,To: 22 Sep 2003,Dem. Rep. Congo,FY 2003,25,Protestant,11,220
From: 22 Sep 2003,To: 22 Sep 2003,Ethiopia,FY 2003,41,Christian,9,220
From: 22 Sep 2003,To: 22 Sep 2003,Ethiopia,FY 2003,41,Moslem,21,220
From: 22 Sep 2003,To: 22 Sep 2003,Ethiopia,FY 2003,41,Orthodox,11,220
From: 22 Sep 2003,To: 22 Sep 2003,Iran,FY 2003,14,Christian,9,220
From: 22 Sep 2003,To: 22 Sep 2003,Iran,FY 2003,14,Jewish,2,220
From: 22 Sep 2003,To: 22 Sep 2003,Iran,FY 2003,14,Zoroastrian,3,220
From: 22 Sep 2003,To: 22 Sep 2003,Liberia,FY 2003,51,Catholic,3,220
From: 22 Sep 2003,To: 22 Sep 2003,Liberia,FY 2003,51,Christian,30,220
From: 22 Sep 2003,To: 22 Sep 2003,Liberia,FY 2003,51,Evangelical Christian,2,220
From: 22 Sep 2003,To: 22 Sep 2003,Liberia,FY 2003,51,Methodist,1,220
From: 22 Sep 2003,To: 22 Sep 2003,Liberia,FY 2003,51,Pentecostalist,14,220
From: 22 Sep 2003,To: 22 Sep 2003,Liberia,FY 2003,51,Seventh Day Adventist,1,220
From: 22 Sep 2003,To: 22 Sep 2003,Moldova,FY 2003,14,Baptist,8,220
From: 22 Sep 2003,To: 22 Sep 2003,Moldova,FY 2003,14,Pentecostalist,6,220
From: 22 Sep 2003,To: 22 Sep 2003,Rwanda,FY 2003,1,Moslem,1,220
From: 22 Sep 2003,To: 22 Sep 2003,Sierra Leone,FY 2003,47,Christian,9,220
From: 22 Sep 2003,To: 22 Sep 2003,Sierra Leone,FY 2003,47,Methodist,4,220
From: 22 Sep 2003,To: 22 Sep 2003,Sierra Leone,FY 2003,47,Moslem,34,220
From: 22 Sep 2003,To: 22 Sep 2003,Somalia,FY 2003,8,Moslem,8,220
From: 22 Sep 2003,To: 22 Sep 2003,Sudan,FY 2003,2,Christian,2,220

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 22 Sep 2003,To: 22 Sep 2003,Baptist,FY 2003,8,Moldova,8,220
From: 22 Sep 2003,To: 22 Sep 2003,Catholic,FY 2003,10,Dem. Rep. Congo,7,220
From: 22 Sep 2003,To: 22 Sep 2003,Catholic,FY 2003,10,Liberia,3,220
From: 22 Sep 2003,To: 22 Sep 2003,Christian,FY 2003,66,Dem. Rep. Congo,7,220
From: 22 Sep 2003,To: 22 Sep 2003,Christian,FY 2003,66,Ethiopia,9,220
From: 22 Sep 2003,To: 22 Sep 2003,Christian,FY 2003,66,Iran,9,220
From: 22 Sep 2003,To: 22 Sep 2003,Christian,FY 2003,66,Liberia,30,220
From: 22 Sep 2003,To: 22 Sep 2003,Christian,FY 2003,66,Sierra Leone,9,220
From: 22 Sep 2003,To: 22 Sep 2003,Christian,FY 2003,66,Sudan,2,220
From: 22 Sep 2003,To: 22 Sep 2003,Evangelical Christian,FY 2003,2,Liberia,2,220
From: 22 Sep 2003,To: 22 Sep 2003,Jewish,FY 2003,6,Belarus,4,220
From: 22 Sep 2003,To: 22 Sep 2003,Jewish,FY 2003,6,Iran,2,220
From: 22 Sep 2003,To: 22 Sep 2003,Methodist,FY 2003,5,Liberia,1,220
From: 22 Sep 2003,To: 22 Sep 2003,Methodist,FY 2003,5,Sierra Leone,4,220
From: 22 Sep 2003,To: 22 Sep 2003,Moslem,FY 2003,64,Ethiopia,21,220
From: 22 Sep 2003,To: 22 Sep 2003,Moslem,FY 2003,64,Rwanda,1,220
From: 22 Sep 2003,To: 22 Sep 2003,Moslem,FY 2003,64,Sierra Leone,34,220
From: 22 Sep 2003,To: 22 Sep 2003,Moslem,FY 2003,64,Somalia,8,220
From: 22 Sep 2003,To: 22 Sep 2003,Orthodox,FY 2003,11,Ethiopia,11,220
From: 22 Sep 2003,To: 22 Sep 2003,Pentecostalist,FY 2003,31,Belarus,11,220
From: 22 Sep 2003,To: 22 Sep 2003,Pentecostalist,FY 2003,31,Liberia,14,220
From: 22 Sep 2003,To: 22 Sep 2003,Pentecostalist,FY 2003,31,Moldova,6,220
From: 22 Sep 2003,To: 22 Sep 2003,Protestant,FY 2003,13,Congo,2,220
From: 22 Sep 2003,To: 22 Sep 2003,Protestant,FY 2003,13,Dem. Rep. Congo,11,220
From: 22 Sep 2003,To: 22 Sep 2003,Seventh Day Adventist,FY 2003,1,Liberia,1,220
From: 22 Sep 2003,To: 22 Sep 2003,Zoroastrian,FY 2003,3,Iran,3,220

