textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 18 Jan 2007,To: 18 Jan 2007,Burma,FY 2007,24,Christian,24,364
From: 18 Jan 2007,To: 18 Jan 2007,Cuba,FY 2007,70,Catholic,27,364
From: 18 Jan 2007,To: 18 Jan 2007,Cuba,FY 2007,70,Jehovah Witness,4,364
From: 18 Jan 2007,To: 18 Jan 2007,Cuba,FY 2007,70,No Religion,36,364
From: 18 Jan 2007,To: 18 Jan 2007,Cuba,FY 2007,70,Pentecostalist,3,364
From: 18 Jan 2007,To: 18 Jan 2007,Ethiopia,FY 2007,1,Protestant,1,364
From: 18 Jan 2007,To: 18 Jan 2007,Iran,FY 2007,70,Bahai,3,364
From: 18 Jan 2007,To: 18 Jan 2007,Iran,FY 2007,70,Christian,57,364
From: 18 Jan 2007,To: 18 Jan 2007,Iran,FY 2007,70,Jewish,6,364
From: 18 Jan 2007,To: 18 Jan 2007,Iran,FY 2007,70,Zoroastrian,4,364
From: 18 Jan 2007,To: 18 Jan 2007,Liberia,FY 2007,36,Baptist,6,364
From: 18 Jan 2007,To: 18 Jan 2007,Liberia,FY 2007,36,Christian,14,364
From: 18 Jan 2007,To: 18 Jan 2007,Liberia,FY 2007,36,Lutheran,7,364
From: 18 Jan 2007,To: 18 Jan 2007,Liberia,FY 2007,36,Pentecostalist,9,364
From: 18 Jan 2007,To: 18 Jan 2007,Nigeria,FY 2007,8,Christian,8,364
From: 18 Jan 2007,To: 18 Jan 2007,Russia,FY 2007,33,Moslem,33,364
From: 18 Jan 2007,To: 18 Jan 2007,Rwanda,FY 2007,29,Catholic,17,364
From: 18 Jan 2007,To: 18 Jan 2007,Rwanda,FY 2007,29,Evangelical Christian,4,364
From: 18 Jan 2007,To: 18 Jan 2007,Rwanda,FY 2007,29,Moslem,2,364
From: 18 Jan 2007,To: 18 Jan 2007,Rwanda,FY 2007,29,Protestant,5,364
From: 18 Jan 2007,To: 18 Jan 2007,Rwanda,FY 2007,29,Seventh Day Adventist,1,364
From: 18 Jan 2007,To: 18 Jan 2007,Somalia,FY 2007,42,Moslem,42,364
From: 18 Jan 2007,To: 18 Jan 2007,Togo,FY 2007,1,Catholic,1,364
From: 18 Jan 2007,To: 18 Jan 2007,Ukraine,FY 2007,27,Baptist,9,364
From: 18 Jan 2007,To: 18 Jan 2007,Ukraine,FY 2007,27,Pentecostalist,18,364
From: 18 Jan 2007,To: 18 Jan 2007,Vietnam,FY 2007,23,Ancestral Worship,6,364
From: 18 Jan 2007,To: 18 Jan 2007,Vietnam,FY 2007,23,Buddhist,1,364
From: 18 Jan 2007,To: 18 Jan 2007,Vietnam,FY 2007,23,Cao Dai,5,364
From: 18 Jan 2007,To: 18 Jan 2007,Vietnam,FY 2007,23,Catholic,10,364
From: 18 Jan 2007,To: 18 Jan 2007,Vietnam,FY 2007,23,No Religion,1,364

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 18 Jan 2007,To: 18 Jan 2007,Ancestral Worship,FY 2007,6,Vietnam,6,364
From: 18 Jan 2007,To: 18 Jan 2007,Bahai,FY 2007,3,Iran,3,364
From: 18 Jan 2007,To: 18 Jan 2007,Baptist,FY 2007,15,Liberia,6,364
From: 18 Jan 2007,To: 18 Jan 2007,Baptist,FY 2007,15,Ukraine,9,364
