textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 10 Mar 2003,To: 10 Mar 2003,Ethiopia,FY 2003,23,Christian,23,63
From: 10 Mar 2003,To: 10 Mar 2003,Somalia,FY 2003,6,Moslem,6,63
From: 10 Mar 2003,To: 10 Mar 2003,Sudan,FY 2003,4,Christian,4,63
From: 10 Mar 2003,To: 10 Mar 2003,Ukraine,FY 2003,30,Pentecostalist,30,63

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 10 Mar 2003,To: 10 Mar 2003,Christian,FY 2003,27,Ethiopia,23,63
From: 10 Mar 2003,To: 10 Mar 2003,Christian,FY 2003,27,Sudan,4,63
From: 10 Mar 2003,To: 10 Mar 2003,Moslem,FY 2003,6,Somalia,6,63
From: 10 Mar 2003,To: 10 Mar 2003,Pentecostalist,FY 2003,30,Ukraine,30,63

