textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 25 Aug 2003,To: 25 Aug 2003,Afghanistan,FY 2003,12,Moslem Shiite,5,65
From: 25 Aug 2003,To: 25 Aug 2003,Afghanistan,FY 2003,12,Moslem Suni,7,65
From: 25 Aug 2003,To: 25 Aug 2003,Azerbaijan,FY 2003,7,Jewish,5,65
From: 25 Aug 2003,To: 25 Aug 2003,Azerbaijan,FY 2003,7,No Religion,2,65
From: 25 Aug 2003,To: 25 Aug 2003,Moldova,FY 2003,13,Baptist,5,65
From: 25 Aug 2003,To: 25 Aug 2003,Moldova,FY 2003,13,Pentecostalist,8,65
From: 25 Aug 2003,To: 25 Aug 2003,Sierra Leone,FY 2003,33,Christian,20,65
From: 25 Aug 2003,To: 25 Aug 2003,Sierra Leone,FY 2003,33,Moslem,13,65

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 25 Aug 2003,To: 25 Aug 2003,Baptist,FY 2003,5,Moldova,5,65
From: 25 Aug 2003,To: 25 Aug 2003,Christian,FY 2003,20,Sierra Leone,20,65
From: 25 Aug 2003,To: 25 Aug 2003,Jewish,FY 2003,5,Azerbaijan,5,65
From: 25 Aug 2003,To: 25 Aug 2003,Moslem,FY 2003,13,Sierra Leone,13,65
From: 25 Aug 2003,To: 25 Aug 2003,Moslem Shiite,FY 2003,5,Afghanistan,5,65
From: 25 Aug 2003,To: 25 Aug 2003,Moslem Suni,FY 2003,7,Afghanistan,7,65
From: 25 Aug 2003,To: 25 Aug 2003,No Religion,FY 2003,2,Azerbaijan,2,65
From: 25 Aug 2003,To: 25 Aug 2003,Pentecostalist,FY 2003,8,Moldova,8,65

