textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 26 Mar 2013,To: 26 Mar 2013,Afghanistan,FY 2013,2,Moslem Shiite,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Afghanistan,FY 2013,2,Moslem Suni,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Bhutan,FY 2013,2,Buddhist,2,501
From: 26 Mar 2013,To: 26 Mar 2013,Burma,FY 2013,127,Animist,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Burma,FY 2013,127,Baptist,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Burma,FY 2013,127,Buddhist,29,501
From: 26 Mar 2013,To: 26 Mar 2013,Burma,FY 2013,127,Catholic,2,501
From: 26 Mar 2013,To: 26 Mar 2013,Burma,FY 2013,127,Christian,86,501
From: 26 Mar 2013,To: 26 Mar 2013,Burma,FY 2013,127,Moslem,8,501
From: 26 Mar 2013,To: 26 Mar 2013,Burundi,FY 2013,1,Catholic,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Congo,FY 2013,11,Catholic,6,501
From: 26 Mar 2013,To: 26 Mar 2013,Congo,FY 2013,11,Protestant,5,501
From: 26 Mar 2013,To: 26 Mar 2013,Dem. Rep. Congo,FY 2013,10,Catholic,10,501
From: 26 Mar 2013,To: 26 Mar 2013,Eritrea,FY 2013,2,Catholic,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Eritrea,FY 2013,2,Orthodox,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Ethiopia,FY 2013,11,Orthodox,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Ethiopia,FY 2013,11,Pentecostalist,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Ethiopia,FY 2013,11,Seventh Day Adventist,9,501
From: 26 Mar 2013,To: 26 Mar 2013,Iran,FY 2013,11,Atheist,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Iran,FY 2013,11,Bahai,3,501
From: 26 Mar 2013,To: 26 Mar 2013,Iran,FY 2013,11,Christian,4,501
From: 26 Mar 2013,To: 26 Mar 2013,Iran,FY 2013,11,Moslem Shiite,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Iran,FY 2013,11,Protestant,2,501
From: 26 Mar 2013,To: 26 Mar 2013,Iraq,FY 2013,248,Catholic,25,501
From: 26 Mar 2013,To: 26 Mar 2013,Iraq,FY 2013,248,Christian,59,501
From: 26 Mar 2013,To: 26 Mar 2013,Iraq,FY 2013,248,Evangelical Christian,2,501
From: 26 Mar 2013,To: 26 Mar 2013,Iraq,FY 2013,248,Moslem,5,501
From: 26 Mar 2013,To: 26 Mar 2013,Iraq,FY 2013,248,Moslem Shiite,37,501
From: 26 Mar 2013,To: 26 Mar 2013,Iraq,FY 2013,248,Moslem Suni,111,501
From: 26 Mar 2013,To: 26 Mar 2013,Iraq,FY 2013,248,Orthodox,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Iraq,FY 2013,248,Sabeans-Mandean,8,501
From: 26 Mar 2013,To: 26 Mar 2013,Pakistan,FY 2013,5,Ahmadiyya,5,501
From: 26 Mar 2013,To: 26 Mar 2013,Rwanda,FY 2013,2,Christian,2,501
From: 26 Mar 2013,To: 26 Mar 2013,Somalia,FY 2013,53,Moslem,42,501
From: 26 Mar 2013,To: 26 Mar 2013,Somalia,FY 2013,53,Moslem Suni,11,501
From: 26 Mar 2013,To: 26 Mar 2013,Sudan,FY 2013,5,Moslem,4,501
From: 26 Mar 2013,To: 26 Mar 2013,Sudan,FY 2013,5,Moslem Suni,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Ukraine,FY 2013,5,Pentecostalist,5,501
From: 26 Mar 2013,To: 26 Mar 2013,Vietnam,FY 2013,6,Buddhist,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Vietnam,FY 2013,6,Catholic,2,501
From: 26 Mar 2013,To: 26 Mar 2013,Vietnam,FY 2013,6,No Religion,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Vietnam,FY 2013,6,Protestant,2,501

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 26 Mar 2013,To: 26 Mar 2013,Ahmadiyya,FY 2013,5,Pakistan,5,501
From: 26 Mar 2013,To: 26 Mar 2013,Animist,FY 2013,1,Burma,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Atheist,FY 2013,1,Iran,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Bahai,FY 2013,3,Iran,3,501
From: 26 Mar 2013,To: 26 Mar 2013,Baptist,FY 2013,1,Burma,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Buddhist,FY 2013,32,Bhutan,2,501
From: 26 Mar 2013,To: 26 Mar 2013,Buddhist,FY 2013,32,Burma,29,501
From: 26 Mar 2013,To: 26 Mar 2013,Buddhist,FY 2013,32,Vietnam,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Catholic,FY 2013,47,Burma,2,501
From: 26 Mar 2013,To: 26 Mar 2013,Catholic,FY 2013,47,Burundi,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Catholic,FY 2013,47,Congo,6,501
From: 26 Mar 2013,To: 26 Mar 2013,Catholic,FY 2013,47,Dem. Rep. Congo,10,501
From: 26 Mar 2013,To: 26 Mar 2013,Catholic,FY 2013,47,Eritrea,1,501
From: 26 Mar 2013,To: 26 Mar 2013,Catholic,FY 2013,47,Iraq,25,501
From: 26 Mar 2013,To: 26 Mar 2013,Catholic,FY 2013,47,Vietnam,2,501
From: 26 Mar 2013,To: 26 Mar 2013,Christian,FY 2013,151,Burma,86,501
From: 26 Mar 2013,To: 26 Mar 2013,Christian,FY 2013,151,Iran,4,501
From: 26 Mar 2013,To: 26 Mar 2013,Christian,FY 2013,151,Iraq,59,501
From: 26 Mar 2013,To: 26 Mar 2013,Christian,FY 2013,151,Rwanda,2,501
