textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 20 Sep 2002,To: 20 Sep 2002,Afghanistan,FY 2002,33,Moslem Shiite,17,143
From: 20 Sep 2002,To: 20 Sep 2002,Afghanistan,FY 2002,33,Moslem Suni,16,143
From: 20 Sep 2002,To: 20 Sep 2002,Bosnia and Herzegovina,FY 2002,35,Moslem,35,143
From: 20 Sep 2002,To: 20 Sep 2002,Moldova,FY 2002,2,Baptist,2,143
From: 20 Sep 2002,To: 20 Sep 2002,Somalia,FY 2002,2,Moslem,2,143
From: 20 Sep 2002,To: 20 Sep 2002,Ukraine,FY 2002,38,Atheist,1,143
From: 20 Sep 2002,To: 20 Sep 2002,Ukraine,FY 2002,38,Baptist,4,143
From: 20 Sep 2002,To: 20 Sep 2002,Ukraine,FY 2002,38,Jewish,5,143
From: 20 Sep 2002,To: 20 Sep 2002,Ukraine,FY 2002,38,No Religion,1,143
From: 20 Sep 2002,To: 20 Sep 2002,Ukraine,FY 2002,38,Pentecostalist,26,143
From: 20 Sep 2002,To: 20 Sep 2002,Ukraine,FY 2002,38,Unknown,1,143
From: 20 Sep 2002,To: 20 Sep 2002,Vietnam,FY 2002,33,Unknown,33,143

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 20 Sep 2002,To: 20 Sep 2002,Atheist,FY 2002,1,Ukraine,1,143
From: 20 Sep 2002,To: 20 Sep 2002,Baptist,FY 2002,6,Moldova,2,143
From: 20 Sep 2002,To: 20 Sep 2002,Baptist,FY 2002,6,Ukraine,4,143
From: 20 Sep 2002,To: 20 Sep 2002,Jewish,FY 2002,5,Ukraine,5,143
From: 20 Sep 2002,To: 20 Sep 2002,Moslem,FY 2002,37,Bosnia and Herzegovina,35,143
From: 20 Sep 2002,To: 20 Sep 2002,Moslem,FY 2002,37,Somalia,2,143
From: 20 Sep 2002,To: 20 Sep 2002,Moslem Shiite,FY 2002,17,Afghanistan,17,143
From: 20 Sep 2002,To: 20 Sep 2002,Moslem Suni,FY 2002,16,Afghanistan,16,143
From: 20 Sep 2002,To: 20 Sep 2002,No Religion,FY 2002,1,Ukraine,1,143
From: 20 Sep 2002,To: 20 Sep 2002,Pentecostalist,FY 2002,26,Ukraine,26,143
From: 20 Sep 2002,To: 20 Sep 2002,Unknown,FY 2002,34,Ukraine,1,143
From: 20 Sep 2002,To: 20 Sep 2002,Unknown,FY 2002,34,Vietnam,33,143

