textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 27 Nov 2002,To: 27 Nov 2002,Azerbaijan,FY 2003,4,Jewish,4,63
From: 27 Nov 2002,To: 27 Nov 2002,Iran,FY 2003,13,Christian,9,63
From: 27 Nov 2002,To: 27 Nov 2002,Iran,FY 2003,13,Jewish,4,63
From: 27 Nov 2002,To: 27 Nov 2002,Russia,FY 2003,15,Baptist,5,63
From: 27 Nov 2002,To: 27 Nov 2002,Russia,FY 2003,15,Jewish,9,63
From: 27 Nov 2002,To: 27 Nov 2002,Russia,FY 2003,15,Unknown,1,63
From: 27 Nov 2002,To: 27 Nov 2002,Ukraine,FY 2003,11,Jewish,2,63
From: 27 Nov 2002,To: 27 Nov 2002,Ukraine,FY 2003,11,Pentecostalist,9,63
From: 27 Nov 2002,To: 27 Nov 2002,Vietnam,FY 2003,20,Unknown,20,63

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 27 Nov 2002,To: 27 Nov 2002,Baptist,FY 2003,5,Russia,5,63
From: 27 Nov 2002,To: 27 Nov 2002,Christian,FY 2003,9,Iran,9,63
From: 27 Nov 2002,To: 27 Nov 2002,Jewish,FY 2003,19,Azerbaijan,4,63
From: 27 Nov 2002,To: 27 Nov 2002,Jewish,FY 2003,19,Iran,4,63
From: 27 Nov 2002,To: 27 Nov 2002,Jewish,FY 2003,19,Russia,9,63
From: 27 Nov 2002,To: 27 Nov 2002,Jewish,FY 2003,19,Ukraine,2,63
From: 27 Nov 2002,To: 27 Nov 2002,Pentecostalist,FY 2003,9,Ukraine,9,63
From: 27 Nov 2002,To: 27 Nov 2002,Unknown,FY 2003,21,Russia,1,63
From: 27 Nov 2002,To: 27 Nov 2002,Unknown,FY 2003,21,Vietnam,20,63

