textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 28 Nov 2006,To: 28 Nov 2006,Afghanistan,FY 2007,8,Moslem Suni,8,302
From: 28 Nov 2006,To: 28 Nov 2006,Belarus,FY 2007,12,Pentecostalist,12,302
From: 28 Nov 2006,To: 28 Nov 2006,Burma,FY 2007,55,Buddhist,5,302
From: 28 Nov 2006,To: 28 Nov 2006,Burma,FY 2007,55,Christian,50,302
From: 28 Nov 2006,To: 28 Nov 2006,Burundi,FY 2007,2,Moslem,2,302
From: 28 Nov 2006,To: 28 Nov 2006,Cuba,FY 2007,30,Baptist,3,302
From: 28 Nov 2006,To: 28 Nov 2006,Cuba,FY 2007,30,Catholic,10,302
From: 28 Nov 2006,To: 28 Nov 2006,Cuba,FY 2007,30,Evangelical Christian,1,302
From: 28 Nov 2006,To: 28 Nov 2006,Cuba,FY 2007,30,Jehovah Witness,3,302
From: 28 Nov 2006,To: 28 Nov 2006,Cuba,FY 2007,30,No Religion,11,302
From: 28 Nov 2006,To: 28 Nov 2006,Cuba,FY 2007,30,Pentecostalist,2,302
From: 28 Nov 2006,To: 28 Nov 2006,Eritrea,FY 2007,1,Moslem,1,302
From: 28 Nov 2006,To: 28 Nov 2006,Ethiopia,FY 2007,24,Moslem,14,302
From: 28 Nov 2006,To: 28 Nov 2006,Ethiopia,FY 2007,24,Orthodox,4,302
From: 28 Nov 2006,To: 28 Nov 2006,Ethiopia,FY 2007,24,Protestant,2,302
From: 28 Nov 2006,To: 28 Nov 2006,Ethiopia,FY 2007,24,Unknown,4,302
From: 28 Nov 2006,To: 28 Nov 2006,Iran,FY 2007,35,Christian,34,302
From: 28 Nov 2006,To: 28 Nov 2006,Iran,FY 2007,35,Zoroastrian,1,302
From: 28 Nov 2006,To: 28 Nov 2006,Kazakhstan,FY 2007,18,Baptist,5,302
From: 28 Nov 2006,To: 28 Nov 2006,Kazakhstan,FY 2007,18,Jewish,3,302
From: 28 Nov 2006,To: 28 Nov 2006,Kazakhstan,FY 2007,18,Pentecostalist,10,302
From: 28 Nov 2006,To: 28 Nov 2006,Somalia,FY 2007,52,Moslem,52,302
From: 28 Nov 2006,To: 28 Nov 2006,Sudan,FY 2007,24,Christian,12,302
From: 28 Nov 2006,To: 28 Nov 2006,Sudan,FY 2007,24,Moslem,3,302
From: 28 Nov 2006,To: 28 Nov 2006,Sudan,FY 2007,24,Protestant,9,302
From: 28 Nov 2006,To: 28 Nov 2006,Ukraine,FY 2007,35,Baptist,1,302
From: 28 Nov 2006,To: 28 Nov 2006,Ukraine,FY 2007,35,Christian,1,302
From: 28 Nov 2006,To: 28 Nov 2006,Ukraine,FY 2007,35,Jewish,3,302
From: 28 Nov 2006,To: 28 Nov 2006,Ukraine,FY 2007,35,Pentecostalist,30,302
From: 28 Nov 2006,To: 28 Nov 2006,Uzbekistan,FY 2007,6,Moslem,6,302

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 28 Nov 2006,To: 28 Nov 2006,Baptist,FY 2007,9,Cuba,3,302
From: 28 Nov 2006,To: 28 Nov 2006,Baptist,FY 2007,9,Kazakhstan,5,302
From: 28 Nov 2006,To: 28 Nov 2006,Baptist,FY 2007,9,Ukraine,1,302
From: 28 Nov 2006,To: 28 Nov 2006,Buddhist,FY 2007,5,Burma,5,302
From: 28 Nov 2006,To: 28 Nov 2006,Catholic,FY 2007,10,Cuba,10,302
From: 28 Nov 2006,To: 28 Nov 2006,Christian,FY 2007,97,Burma,50,302
From: 28 Nov 2006,To: 28 Nov 2006,Christian,FY 2007,97,Iran,34,302
From: 28 Nov 2006,To: 28 Nov 2006,Christian,FY 2007,97,Sudan,12,302
From: 28 Nov 2006,To: 28 Nov 2006,Christian,FY 2007,97,Ukraine,1,302
From: 28 Nov 2006,To: 28 Nov 2006,Evangelical Christian,FY 2007,1,Cuba,1,302
From: 28 Nov 2006,To: 28 Nov 2006,Jehovah Witness,FY 2007,3,Cuba,3,302
From: 28 Nov 2006,To: 28 Nov 2006,Jewish,FY 2007,6,Kazakhstan,3,302
From: 28 Nov 2006,To: 28 Nov 2006,Jewish,FY 2007,6,Ukraine,3,302
From: 28 Nov 2006,To: 28 Nov 2006,Moslem,FY 2007,78,Burundi,2,302
From: 28 Nov 2006,To: 28 Nov 2006,Moslem,FY 2007,78,Eritrea,1,302
