textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 23 May 2005,To: 23 May 2005,Armenia,FY 2005,9,Pentecostalist,9,203
From: 23 May 2005,To: 23 May 2005,Azerbaijan,FY 2005,5,Christian,1,203
From: 23 May 2005,To: 23 May 2005,Azerbaijan,FY 2005,5,Unknown,4,203
From: 23 May 2005,To: 23 May 2005,Eritrea,FY 2005,1,Jehovah Witness,1,203
From: 23 May 2005,To: 23 May 2005,Ethiopia,FY 2005,13,Christian,2,203
From: 23 May 2005,To: 23 May 2005,Ethiopia,FY 2005,13,Moslem,11,203
From: 23 May 2005,To: 23 May 2005,Iraq,FY 2005,13,Moslem,13,203
From: 23 May 2005,To: 23 May 2005,Liberia,FY 2005,25,Catholic,1,203
From: 23 May 2005,To: 23 May 2005,Liberia,FY 2005,25,Christian,12,203
From: 23 May 2005,To: 23 May 2005,Liberia,FY 2005,25,Lutheran,1,203
From: 23 May 2005,To: 23 May 2005,Liberia,FY 2005,25,Moslem,11,203
From: 23 May 2005,To: 23 May 2005,Russia,FY 2005,60,Atheist,1,203
From: 23 May 2005,To: 23 May 2005,Russia,FY 2005,60,Baptist,11,203
From: 23 May 2005,To: 23 May 2005,Russia,FY 2005,60,Jewish,7,203
From: 23 May 2005,To: 23 May 2005,Russia,FY 2005,60,Moslem,35,203
From: 23 May 2005,To: 23 May 2005,Russia,FY 2005,60,No Religion,2,203
From: 23 May 2005,To: 23 May 2005,Russia,FY 2005,60,Pentecostalist,3,203
From: 23 May 2005,To: 23 May 2005,Russia,FY 2005,60,Unknown,1,203
From: 23 May 2005,To: 23 May 2005,Somalia,FY 2005,28,Moslem,28,203
From: 23 May 2005,To: 23 May 2005,Sudan,FY 2005,25,Catholic,18,203
From: 23 May 2005,To: 23 May 2005,Sudan,FY 2005,25,Christian,2,203
From: 23 May 2005,To: 23 May 2005,Sudan,FY 2005,25,Moslem,2,203
From: 23 May 2005,To: 23 May 2005,Sudan,FY 2005,25,Protestant,3,203
From: 23 May 2005,To: 23 May 2005,Ukraine,FY 2005,24,Baptist,3,203
From: 23 May 2005,To: 23 May 2005,Ukraine,FY 2005,24,Jewish,2,203
From: 23 May 2005,To: 23 May 2005,Ukraine,FY 2005,24,Pentecostalist,18,203
From: 23 May 2005,To: 23 May 2005,Ukraine,FY 2005,24,Seventh Day Adventist,1,203

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 23 May 2005,To: 23 May 2005,Atheist,FY 2005,1,Russia,1,203
From: 23 May 2005,To: 23 May 2005,Baptist,FY 2005,14,Russia,11,203
From: 23 May 2005,To: 23 May 2005,Baptist,FY 2005,14,Ukraine,3,203
From: 23 May 2005,To: 23 May 2005,Catholic,FY 2005,19,Liberia,1,203
From: 23 May 2005,To: 23 May 2005,Catholic,FY 2005,19,Sudan,18,203
From: 23 May 2005,To: 23 May 2005,Christian,FY 2005,17,Azerbaijan,1,203
From: 23 May 2005,To: 23 May 2005,Christian,FY 2005,17,Ethiopia,2,203
From: 23 May 2005,To: 23 May 2005,Christian,FY 2005,17,Liberia,12,203
From: 23 May 2005,To: 23 May 2005,Christian,FY 2005,17,Sudan,2,203
From: 23 May 2005,To: 23 May 2005,Jehovah Witness,FY 2005,1,Eritrea,1,203
From: 23 May 2005,To: 23 May 2005,Jewish,FY 2005,9,Russia,7,203
From: 23 May 2005,To: 23 May 2005,Jewish,FY 2005,9,Ukraine,2,203
From: 23 May 2005,To: 23 May 2005,Lutheran,FY 2005,1,Liberia,1,203
From: 23 May 2005,To: 23 May 2005,Moslem,FY 2005,100,Ethiopia,11,203
From: 23 May 2005,To: 23 May 2005,Moslem,FY 2005,100,Iraq,13,203
From: 23 May 2005,To: 23 May 2005,Moslem,FY 2005,100,Liberia,11,203
From: 23 May 2005,To: 23 May 2005,Moslem,FY 2005,100,Russia,35,203
From: 23 May 2005,To: 23 May 2005,Moslem,FY 2005,100,Somalia,28,203
From: 23 May 2005,To: 23 May 2005,Moslem,FY 2005,100,Sudan,2,203
From: 23 May 2005,To: 23 May 2005,No Religion,FY 2005,2,Russia,2,203
From: 23 May 2005,To: 23 May 2005,Pentecostalist,FY 2005,30,Armenia,9,203
From: 23 May 2005,To: 23 May 2005,Pentecostalist,FY 2005,30,Russia,3,203
From: 23 May 2005,To: 23 May 2005,Pentecostalist,FY 2005,30,Ukraine,18,203
From: 23 May 2005,To: 23 May 2005,Protestant,FY 2005,3,Sudan,3,203
From: 23 May 2005,To: 23 May 2005,Seventh Day Adventist,FY 2005,1,Ukraine,1,203
From: 23 May 2005,To: 23 May 2005,Unknown,FY 2005,5,Azerbaijan,4,203
From: 23 May 2005,To: 23 May 2005,Unknown,FY 2005,5,Russia,1,203

