textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 10 May 2007,To: 10 May 2007,Burma,FY 2007,28,Christian,28,215
From: 10 May 2007,To: 10 May 2007,Burundi,FY 2007,6,Pentecostalist,6,215
From: 10 May 2007,To: 10 May 2007,Cuba,FY 2007,69,Baptist,4,215
From: 10 May 2007,To: 10 May 2007,Cuba,FY 2007,69,Catholic,30,215
From: 10 May 2007,To: 10 May 2007,Cuba,FY 2007,69,Evangelical Christian,6,215
From: 10 May 2007,To: 10 May 2007,Cuba,FY 2007,69,Jehovah Witness,8,215
From: 10 May 2007,To: 10 May 2007,Cuba,FY 2007,69,No Religion,17,215
From: 10 May 2007,To: 10 May 2007,Cuba,FY 2007,69,Pentecostalist,4,215
From: 10 May 2007,To: 10 May 2007,Eritrea,FY 2007,11,Orthodox,11,215
From: 10 May 2007,To: 10 May 2007,Ethiopia,FY 2007,18,Moslem,5,215
From: 10 May 2007,To: 10 May 2007,Ethiopia,FY 2007,18,Orthodox,4,215
From: 10 May 2007,To: 10 May 2007,Ethiopia,FY 2007,18,Protestant,7,215
From: 10 May 2007,To: 10 May 2007,Ethiopia,FY 2007,18,Seventh Day Adventist,2,215
From: 10 May 2007,To: 10 May 2007,Iran,FY 2007,15,Christian,7,215
From: 10 May 2007,To: 10 May 2007,Iran,FY 2007,15,Sabeans-Mandean,8,215
From: 10 May 2007,To: 10 May 2007,Russia,FY 2007,16,Moslem,16,215
From: 10 May 2007,To: 10 May 2007,Somalia,FY 2007,32,Moslem,32,215
From: 10 May 2007,To: 10 May 2007,Vietnam,FY 2007,20,No Religion,8,215
From: 10 May 2007,To: 10 May 2007,Vietnam,FY 2007,20,Protestant,12,215

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 10 May 2007,To: 10 May 2007,Baptist,FY 2007,4,Cuba,4,215
From: 10 May 2007,To: 10 May 2007,Catholic,FY 2007,30,Cuba,30,215
From: 10 May 2007,To: 10 May 2007,Christian,FY 2007,35,Burma,28,215
From: 10 May 2007,To: 10 May 2007,Christian,FY 2007,35,Iran,7,215
From: 10 May 2007,To: 10 May 2007,Evangelical Christian,FY 2007,6,Cuba,6,215
From: 10 May 2007,To: 10 May 2007,Jehovah Witness,FY 2007,8,Cuba,8,215
From: 10 May 2007,To: 10 May 2007,Moslem,FY 2007,53,Ethiopia,5,215
From: 10 May 2007,To: 10 May 2007,Moslem,FY 2007,53,Russia,16,215
From: 10 May 2007,To: 10 May 2007,Moslem,FY 2007,53,Somalia,32,215
From: 10 May 2007,To: 10 May 2007,No Religion,FY 2007,25,Cuba,17,215
From: 10 May 2007,To: 10 May 2007,No Religion,FY 2007,25,Vietnam,8,215
From: 10 May 2007,To: 10 May 2007,Orthodox,FY 2007,15,Eritrea,11,215
From: 10 May 2007,To: 10 May 2007,Orthodox,FY 2007,15,Ethiopia,4,215
From: 10 May 2007,To: 10 May 2007,Pentecostalist,FY 2007,10,Burundi,6,215
From: 10 May 2007,To: 10 May 2007,Pentecostalist,FY 2007,10,Cuba,4,215
From: 10 May 2007,To: 10 May 2007,Protestant,FY 2007,19,Ethiopia,7,215
From: 10 May 2007,To: 10 May 2007,Protestant,FY 2007,19,Vietnam,12,215
From: 10 May 2007,To: 10 May 2007,Sabeans-Mandean,FY 2007,8,Iran,8,215
From: 10 May 2007,To: 10 May 2007,Seventh Day Adventist,FY 2007,2,Ethiopia,2,215

