textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 29 Aug 2002,To: 29 Aug 2002,Afghanistan,FY 2002,4,Moslem,4,224
From: 29 Aug 2002,To: 29 Aug 2002,Congo,FY 2002,2,Seventh Day Adventist,2,224
From: 29 Aug 2002,To: 29 Aug 2002,Croatia,FY 2002,2,No Religion,2,224
From: 29 Aug 2002,To: 29 Aug 2002,Dem. Rep. Congo,FY 2002,2,Catholic,2,224
From: 29 Aug 2002,To: 29 Aug 2002,Iran,FY 2002,36,Bahai,7,224
From: 29 Aug 2002,To: 29 Aug 2002,Iran,FY 2002,36,Christian,9,224
From: 29 Aug 2002,To: 29 Aug 2002,Iran,FY 2002,36,Jewish,10,224
From: 29 Aug 2002,To: 29 Aug 2002,Iran,FY 2002,36,Moslem,8,224
From: 29 Aug 2002,To: 29 Aug 2002,Iran,FY 2002,36,No Religion,1,224
From: 29 Aug 2002,To: 29 Aug 2002,Iran,FY 2002,36,Sabeans-Mandean,1,224
From: 29 Aug 2002,To: 29 Aug 2002,Ivory Coast,FY 2002,1,Unknown,1,224
From: 29 Aug 2002,To: 29 Aug 2002,Liberia,FY 2002,30,Christian,30,224
From: 29 Aug 2002,To: 29 Aug 2002,Moldova,FY 2002,3,Baptist,3,224
From: 29 Aug 2002,To: 29 Aug 2002,Rwanda,FY 2002,10,Catholic,2,224
From: 29 Aug 2002,To: 29 Aug 2002,Rwanda,FY 2002,10,Pentecostalist,8,224
From: 29 Aug 2002,To: 29 Aug 2002,Serbia,FY 2002,80,No Religion,14,224
From: 29 Aug 2002,To: 29 Aug 2002,Serbia,FY 2002,80,Orthodox,66,224
From: 29 Aug 2002,To: 29 Aug 2002,Ukraine,FY 2002,25,Baptist,8,224
From: 29 Aug 2002,To: 29 Aug 2002,Ukraine,FY 2002,25,Jewish,1,224
From: 29 Aug 2002,To: 29 Aug 2002,Ukraine,FY 2002,25,Pentecostalist,15,224
From: 29 Aug 2002,To: 29 Aug 2002,Ukraine,FY 2002,25,Unknown,1,224
From: 29 Aug 2002,To: 29 Aug 2002,Vietnam,FY 2002,29,Unknown,29,224

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 29 Aug 2002,To: 29 Aug 2002,Bahai,FY 2002,7,Iran,7,224
From: 29 Aug 2002,To: 29 Aug 2002,Baptist,FY 2002,11,Moldova,3,224
From: 29 Aug 2002,To: 29 Aug 2002,Baptist,FY 2002,11,Ukraine,8,224
From: 29 Aug 2002,To: 29 Aug 2002,Catholic,FY 2002,4,Dem. Rep. Congo,2,224
From: 29 Aug 2002,To: 29 Aug 2002,Catholic,FY 2002,4,Rwanda,2,224
From: 29 Aug 2002,To: 29 Aug 2002,Christian,FY 2002,39,Iran,9,224
From: 29 Aug 2002,To: 29 Aug 2002,Christian,FY 2002,39,Liberia,30,224
From: 29 Aug 2002,To: 29 Aug 2002,Jewish,FY 2002,11,Iran,10,224
From: 29 Aug 2002,To: 29 Aug 2002,Jewish,FY 2002,11,Ukraine,1,224
From: 29 Aug 2002,To: 29 Aug 2002,Moslem,FY 2002,12,Afghanistan,4,224
From: 29 Aug 2002,To: 29 Aug 2002,Moslem,FY 2002,12,Iran,8,224
From: 29 Aug 2002,To: 29 Aug 2002,No Religion,FY 2002,17,Croatia,2,224
From: 29 Aug 2002,To: 29 Aug 2002,No Religion,FY 2002,17,Iran,1,224
From: 29 Aug 2002,To: 29 Aug 2002,No Religion,FY 2002,17,Serbia,14,224
From: 29 Aug 2002,To: 29 Aug 2002,Orthodox,FY 2002,66,Serbia,66,224
From: 29 Aug 2002,To: 29 Aug 2002,Pentecostalist,FY 2002,23,Rwanda,8,224
From: 29 Aug 2002,To: 29 Aug 2002,Pentecostalist,FY 2002,23,Ukraine,15,224
From: 29 Aug 2002,To: 29 Aug 2002,Sabeans-Mandean,FY 2002,1,Iran,1,224
From: 29 Aug 2002,To: 29 Aug 2002,Seventh Day Adventist,FY 2002,2,Congo,2,224
From: 29 Aug 2002,To: 29 Aug 2002,Unknown,FY 2002,31,Ivory Coast,1,224
From: 29 Aug 2002,To: 29 Aug 2002,Unknown,FY 2002,31,Ukraine,1,224
From: 29 Aug 2002,To: 29 Aug 2002,Unknown,FY 2002,31,Vietnam,29,224

