textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 12 Dec 2003,To: 12 Dec 2003,Estonia,FY 2004,6,Pentecostalist,6,134
From: 12 Dec 2003,To: 12 Dec 2003,Moldova,FY 2004,62,Baptist,36,134
From: 12 Dec 2003,To: 12 Dec 2003,Moldova,FY 2004,62,Jewish,3,134
From: 12 Dec 2003,To: 12 Dec 2003,Moldova,FY 2004,62,Pentecostalist,23,134
From: 12 Dec 2003,To: 12 Dec 2003,Ukraine,FY 2004,66,Baptist,34,134
From: 12 Dec 2003,To: 12 Dec 2003,Ukraine,FY 2004,66,Jewish,1,134
From: 12 Dec 2003,To: 12 Dec 2003,Ukraine,FY 2004,66,No Religion,1,134
From: 12 Dec 2003,To: 12 Dec 2003,Ukraine,FY 2004,66,Pentecostalist,28,134
From: 12 Dec 2003,To: 12 Dec 2003,Ukraine,FY 2004,66,Unknown,2,134

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 12 Dec 2003,To: 12 Dec 2003,Baptist,FY 2004,70,Moldova,36,134
From: 12 Dec 2003,To: 12 Dec 2003,Baptist,FY 2004,70,Ukraine,34,134
From: 12 Dec 2003,To: 12 Dec 2003,Jewish,FY 2004,4,Moldova,3,134
From: 12 Dec 2003,To: 12 Dec 2003,Jewish,FY 2004,4,Ukraine,1,134
From: 12 Dec 2003,To: 12 Dec 2003,No Religion,FY 2004,1,Ukraine,1,134
From: 12 Dec 2003,To: 12 Dec 2003,Pentecostalist,FY 2004,57,Estonia,6,134
From: 12 Dec 2003,To: 12 Dec 2003,Pentecostalist,FY 2004,57,Moldova,23,134
From: 12 Dec 2003,To: 12 Dec 2003,Pentecostalist,FY 2004,57,Ukraine,28,134
From: 12 Dec 2003,To: 12 Dec 2003,Unknown,FY 2004,2,Ukraine,2,134

