textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 19 May 2011,To: 19 May 2011,Bhutan,FY 2011,17,Hindu,11,177
From: 19 May 2011,To: 19 May 2011,Bhutan,FY 2011,17,Kirat,6,177
From: 19 May 2011,To: 19 May 2011,Burma,FY 2011,131,Animist,5,177
From: 19 May 2011,To: 19 May 2011,Burma,FY 2011,131,Baptist,7,177
From: 19 May 2011,To: 19 May 2011,Burma,FY 2011,131,Buddhist,21,177
From: 19 May 2011,To: 19 May 2011,Burma,FY 2011,131,Catholic,6,177
From: 19 May 2011,To: 19 May 2011,Burma,FY 2011,131,Christian,87,177
From: 19 May 2011,To: 19 May 2011,Burma,FY 2011,131,Moslem,5,177
From: 19 May 2011,To: 19 May 2011,Burundi,FY 2011,1,Pentecostalist,1,177
From: 19 May 2011,To: 19 May 2011,Central African Republic,FY 2011,2,Unknown,2,177
From: 19 May 2011,To: 19 May 2011,Congo,FY 2011,2,Catholic,2,177
From: 19 May 2011,To: 19 May 2011,Iran,FY 2011,2,Christian,2,177
From: 19 May 2011,To: 19 May 2011,Iraq,FY 2011,5,Christian,1,177
From: 19 May 2011,To: 19 May 2011,Iraq,FY 2011,5,Moslem Suni,4,177
From: 19 May 2011,To: 19 May 2011,Somalia,FY 2011,5,Moslem,5,177
From: 19 May 2011,To: 19 May 2011,Ukraine,FY 2011,12,Pentecostalist,12,177

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 19 May 2011,To: 19 May 2011,Animist,FY 2011,5,Burma,5,177
From: 19 May 2011,To: 19 May 2011,Baptist,FY 2011,7,Burma,7,177
From: 19 May 2011,To: 19 May 2011,Buddhist,FY 2011,21,Burma,21,177
From: 19 May 2011,To: 19 May 2011,Catholic,FY 2011,8,Burma,6,177
From: 19 May 2011,To: 19 May 2011,Catholic,FY 2011,8,Congo,2,177
From: 19 May 2011,To: 19 May 2011,Christian,FY 2011,90,Burma,87,177
From: 19 May 2011,To: 19 May 2011,Christian,FY 2011,90,Iran,2,177
From: 19 May 2011,To: 19 May 2011,Christian,FY 2011,90,Iraq,1,177
From: 19 May 2011,To: 19 May 2011,Hindu,FY 2011,11,Bhutan,11,177
From: 19 May 2011,To: 19 May 2011,Kirat,FY 2011,6,Bhutan,6,177
From: 19 May 2011,To: 19 May 2011,Moslem,FY 2011,10,Burma,5,177
From: 19 May 2011,To: 19 May 2011,Moslem,FY 2011,10,Somalia,5,177
From: 19 May 2011,To: 19 May 2011,Moslem Suni,FY 2011,4,Iraq,4,177
From: 19 May 2011,To: 19 May 2011,Pentecostalist,FY 2011,13,Burundi,1,177
From: 19 May 2011,To: 19 May 2011,Pentecostalist,FY 2011,13,Ukraine,12,177
From: 19 May 2011,To: 19 May 2011,Unknown,FY 2011,2,Central African Republic,2,177

