textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 16 Oct 2006,To: 16 Oct 2006,Armenia,FY 2007,1,Pentecostalist,1,28
From: 16 Oct 2006,To: 16 Oct 2006,Sierra Leone,FY 2007,7,Christian,4,28
From: 16 Oct 2006,To: 16 Oct 2006,Sierra Leone,FY 2007,7,Moslem,3,28
From: 16 Oct 2006,To: 16 Oct 2006,Somalia,FY 2007,20,Moslem,20,28

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 16 Oct 2006,To: 16 Oct 2006,Christian,FY 2007,4,Sierra Leone,4,28
From: 16 Oct 2006,To: 16 Oct 2006,Moslem,FY 2007,23,Sierra Leone,3,28
From: 16 Oct 2006,To: 16 Oct 2006,Moslem,FY 2007,23,Somalia,20,28
From: 16 Oct 2006,To: 16 Oct 2006,Pentecostalist,FY 2007,1,Armenia,1,28

