textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 08 Jan 2003,To: 08 Jan 2003,Iran,FY 2003,8,Bahai,1,10
From: 08 Jan 2003,To: 08 Jan 2003,Iran,FY 2003,8,Christian,1,10
From: 08 Jan 2003,To: 08 Jan 2003,Iran,FY 2003,8,Jewish,6,10
From: 08 Jan 2003,To: 08 Jan 2003,Liberia,FY 2003,1,Christian,1,10
From: 08 Jan 2003,To: 08 Jan 2003,Sri Lanka (Ceylon),FY 2003,1,Catholic,1,10

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 08 Jan 2003,To: 08 Jan 2003,Bahai,FY 2003,1,Iran,1,10
From: 08 Jan 2003,To: 08 Jan 2003,Catholic,FY 2003,1,Sri Lanka (Ceylon),1,10
From: 08 Jan 2003,To: 08 Jan 2003,Christian,FY 2003,2,Iran,1,10
From: 08 Jan 2003,To: 08 Jan 2003,Christian,FY 2003,2,Liberia,1,10
From: 08 Jan 2003,To: 08 Jan 2003,Jewish,FY 2003,6,Iran,6,10

