textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 03 Sep 2003,To: 03 Sep 2003,Bosnia and Herzegovina,FY 2003,2,Orthodox,2,115
From: 03 Sep 2003,To: 03 Sep 2003,Croatia,FY 2003,5,Orthodox,5,115
From: 03 Sep 2003,To: 03 Sep 2003,Ethiopia,FY 2003,1,Christian,1,115
From: 03 Sep 2003,To: 03 Sep 2003,Gambia,FY 2003,3,Moslem,3,115
From: 03 Sep 2003,To: 03 Sep 2003,Iraq,FY 2003,3,Moslem,3,115
From: 03 Sep 2003,To: 03 Sep 2003,Latvia,FY 2003,2,Unknown,2,115
From: 03 Sep 2003,To: 03 Sep 2003,Russia,FY 2003,20,Baptist,4,115
From: 03 Sep 2003,To: 03 Sep 2003,Russia,FY 2003,20,Jewish,5,115
From: 03 Sep 2003,To: 03 Sep 2003,Russia,FY 2003,20,No Religion,1,115
From: 03 Sep 2003,To: 03 Sep 2003,Russia,FY 2003,20,Pentecostalist,10,115
From: 03 Sep 2003,To: 03 Sep 2003,Serbia,FY 2003,7,Orthodox,7,115
From: 03 Sep 2003,To: 03 Sep 2003,Sierra Leone,FY 2003,3,Christian,1,115
From: 03 Sep 2003,To: 03 Sep 2003,Sierra Leone,FY 2003,3,Unknown,2,115
From: 03 Sep 2003,To: 03 Sep 2003,Somalia,FY 2003,41,Moslem,41,115
From: 03 Sep 2003,To: 03 Sep 2003,Sudan,FY 2003,28,Catholic,2,115
From: 03 Sep 2003,To: 03 Sep 2003,Sudan,FY 2003,28,Christian,25,115
From: 03 Sep 2003,To: 03 Sep 2003,Sudan,FY 2003,28,Protestant,1,115

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 03 Sep 2003,To: 03 Sep 2003,Baptist,FY 2003,4,Russia,4,115
From: 03 Sep 2003,To: 03 Sep 2003,Catholic,FY 2003,2,Sudan,2,115
From: 03 Sep 2003,To: 03 Sep 2003,Christian,FY 2003,27,Ethiopia,1,115
From: 03 Sep 2003,To: 03 Sep 2003,Christian,FY 2003,27,Sierra Leone,1,115
From: 03 Sep 2003,To: 03 Sep 2003,Christian,FY 2003,27,Sudan,25,115
From: 03 Sep 2003,To: 03 Sep 2003,Jewish,FY 2003,5,Russia,5,115
From: 03 Sep 2003,To: 03 Sep 2003,Moslem,FY 2003,47,Gambia,3,115
From: 03 Sep 2003,To: 03 Sep 2003,Moslem,FY 2003,47,Iraq,3,115
From: 03 Sep 2003,To: 03 Sep 2003,Moslem,FY 2003,47,Somalia,41,115
From: 03 Sep 2003,To: 03 Sep 2003,No Religion,FY 2003,1,Russia,1,115
From: 03 Sep 2003,To: 03 Sep 2003,Orthodox,FY 2003,14,Bosnia and Herzegovina,2,115
From: 03 Sep 2003,To: 03 Sep 2003,Orthodox,FY 2003,14,Croatia,5,115
From: 03 Sep 2003,To: 03 Sep 2003,Orthodox,FY 2003,14,Serbia,7,115
From: 03 Sep 2003,To: 03 Sep 2003,Pentecostalist,FY 2003,10,Russia,10,115
From: 03 Sep 2003,To: 03 Sep 2003,Protestant,FY 2003,1,Sudan,1,115
From: 03 Sep 2003,To: 03 Sep 2003,Unknown,FY 2003,4,Latvia,2,115
From: 03 Sep 2003,To: 03 Sep 2003,Unknown,FY 2003,4,Sierra Leone,2,115

