textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 16 May 2002,To: 16 May 2002,Bosnia and Herzegovina,FY 2002,40,Moslem,40,125
From: 16 May 2002,To: 16 May 2002,Cuba,FY 2002,17,Catholic,6,125
From: 16 May 2002,To: 16 May 2002,Cuba,FY 2002,17,Christian,5,125
From: 16 May 2002,To: 16 May 2002,Cuba,FY 2002,17,Jehovah Witness,1,125
From: 16 May 2002,To: 16 May 2002,Cuba,FY 2002,17,Methodist,5,125
From: 16 May 2002,To: 16 May 2002,Russia,FY 2002,5,Jewish,4,125
From: 16 May 2002,To: 16 May 2002,Russia,FY 2002,5,Unknown,1,125
From: 16 May 2002,To: 16 May 2002,Sudan,FY 2002,2,Moslem,2,125
From: 16 May 2002,To: 16 May 2002,Ukraine,FY 2002,58,Baptist,19,125
From: 16 May 2002,To: 16 May 2002,Ukraine,FY 2002,58,Jewish,6,125
From: 16 May 2002,To: 16 May 2002,Ukraine,FY 2002,58,No Religion,3,125
From: 16 May 2002,To: 16 May 2002,Ukraine,FY 2002,58,Pentecostalist,30,125
From: 16 May 2002,To: 16 May 2002,Uzbekistan,FY 2002,3,Jewish,3,125

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 16 May 2002,To: 16 May 2002,Baptist,FY 2002,19,Ukraine,19,125
From: 16 May 2002,To: 16 May 2002,Catholic,FY 2002,6,Cuba,6,125
From: 16 May 2002,To: 16 May 2002,Christian,FY 2002,5,Cuba,5,125
From: 16 May 2002,To: 16 May 2002,Jehovah Witness,FY 2002,1,Cuba,1,125
From: 16 May 2002,To: 16 May 2002,Jewish,FY 2002,13,Russia,4,125
From: 16 May 2002,To: 16 May 2002,Jewish,FY 2002,13,Ukraine,6,125
From: 16 May 2002,To: 16 May 2002,Jewish,FY 2002,13,Uzbekistan,3,125
From: 16 May 2002,To: 16 May 2002,Methodist,FY 2002,5,Cuba,5,125
From: 16 May 2002,To: 16 May 2002,Moslem,FY 2002,42,Bosnia and Herzegovina,40,125
From: 16 May 2002,To: 16 May 2002,Moslem,FY 2002,42,Sudan,2,125
From: 16 May 2002,To: 16 May 2002,No Religion,FY 2002,3,Ukraine,3,125
From: 16 May 2002,To: 16 May 2002,Pentecostalist,FY 2002,30,Ukraine,30,125
From: 16 May 2002,To: 16 May 2002,Unknown,FY 2002,1,Russia,1,125

