textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 08 Sep 2016,To: 08 Sep 2016,Afghanistan,FY 2016,115,Moslem Ismaici,2,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Afghanistan,FY 2016,115,Moslem Shiite,44,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Afghanistan,FY 2016,115,Moslem Suni,66,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Afghanistan,FY 2016,115,Other Religion,3,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Bhutan,FY 2016,30,Buddhist,10,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Bhutan,FY 2016,30,Christian,4,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Bhutan,FY 2016,30,Hindu,14,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Bhutan,FY 2016,30,Kirat,2,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Burma,FY 2016,76,Animist,3,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Burma,FY 2016,76,Baptist,3,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Burma,FY 2016,76,Buddhist,7,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Burma,FY 2016,76,Catholic,6,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Burma,FY 2016,76,Christian,28,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Burma,FY 2016,76,Moslem,29,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Colombia,FY 2016,24,Catholic,11,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Colombia,FY 2016,24,Christian,6,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Colombia,FY 2016,24,Evangelical Christian,6,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Colombia,FY 2016,24,No Religion,1,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Dem. Rep. Congo,FY 2016,319,Baptist,22,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Dem. Rep. Congo,FY 2016,319,Catholic,41,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Dem. Rep. Congo,FY 2016,319,Christian,55,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Dem. Rep. Congo,FY 2016,319,Jehovah Witness,5,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Dem. Rep. Congo,FY 2016,319,Methodist,28,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Dem. Rep. Congo,FY 2016,319,Moslem,4,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Dem. Rep. Congo,FY 2016,319,Other Religion,7,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Dem. Rep. Congo,FY 2016,319,Pentecostalist,72,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Dem. Rep. Congo,FY 2016,319,Protestant,27,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Dem. Rep. Congo,FY 2016,319,Seventh Day Adventist,58,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,El Salvador,FY 2016,7,Catholic,7,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Eritrea,FY 2016,16,Catholic,1,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Eritrea,FY 2016,16,Christian,2,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Eritrea,FY 2016,16,Moslem,5,"1,185"
From: 08 Sep 2016,To: 08 Sep 2016,Eritrea,FY 2016,16,Orthodox,7,"1,185"
