textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 30 Apr 2007,To: 30 Apr 2007,Azerbaijan,FY 2007,2,Jewish,2,37
From: 30 Apr 2007,To: 30 Apr 2007,Sierra Leone,FY 2007,1,Christian,1,37
From: 30 Apr 2007,To: 30 Apr 2007,Somalia,FY 2007,9,Moslem,9,37
From: 30 Apr 2007,To: 30 Apr 2007,Ukraine,FY 2007,25,Baptist,11,37
From: 30 Apr 2007,To: 30 Apr 2007,Ukraine,FY 2007,25,Jewish,1,37
From: 30 Apr 2007,To: 30 Apr 2007,Ukraine,FY 2007,25,Pentecostalist,13,37

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 30 Apr 2007,To: 30 Apr 2007,Baptist,FY 2007,11,Ukraine,11,37
From: 30 Apr 2007,To: 30 Apr 2007,Christian,FY 2007,1,Sierra Leone,1,37
From: 30 Apr 2007,To: 30 Apr 2007,Jewish,FY 2007,3,Azerbaijan,2,37
From: 30 Apr 2007,To: 30 Apr 2007,Jewish,FY 2007,3,Ukraine,1,37
From: 30 Apr 2007,To: 30 Apr 2007,Moslem,FY 2007,9,Somalia,9,37
From: 30 Apr 2007,To: 30 Apr 2007,Pentecostalist,FY 2007,13,Ukraine,13,37

