textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 12 May 2003,To: 12 May 2003,Iran,FY 2003,11,Moslem,7,155
From: 12 May 2003,To: 12 May 2003,Iran,FY 2003,11,Other Religion,4,155
From: 12 May 2003,To: 12 May 2003,Kenya,FY 2003,1,Unknown,1,155
From: 12 May 2003,To: 12 May 2003,Liberia,FY 2003,42,Christian,34,155
From: 12 May 2003,To: 12 May 2003,Liberia,FY 2003,42,Moslem,6,155
From: 12 May 2003,To: 12 May 2003,Liberia,FY 2003,42,Pentecostalist,2,155
From: 12 May 2003,To: 12 May 2003,Moldova,FY 2003,14,Baptist,14,155
From: 12 May 2003,To: 12 May 2003,Sierra Leone,FY 2003,36,Catholic,4,155
From: 12 May 2003,To: 12 May 2003,Sierra Leone,FY 2003,36,Christian,12,155
From: 12 May 2003,To: 12 May 2003,Sierra Leone,FY 2003,36,Evangelical Christian,2,155
From: 12 May 2003,To: 12 May 2003,Sierra Leone,FY 2003,36,Methodist,1,155
From: 12 May 2003,To: 12 May 2003,Sierra Leone,FY 2003,36,Moslem,13,155
From: 12 May 2003,To: 12 May 2003,Sierra Leone,FY 2003,36,Pentecostalist,4,155
From: 12 May 2003,To: 12 May 2003,Somalia,FY 2003,3,Moslem,3,155
From: 12 May 2003,To: 12 May 2003,Sudan,FY 2003,32,Catholic,18,155
From: 12 May 2003,To: 12 May 2003,Sudan,FY 2003,32,Evangelical Christian,1,155
From: 12 May 2003,To: 12 May 2003,Sudan,FY 2003,32,Moslem,8,155
From: 12 May 2003,To: 12 May 2003,Sudan,FY 2003,32,Protestant,5,155
From: 12 May 2003,To: 12 May 2003,Uzbekistan,FY 2003,16,Baptist,5,155
From: 12 May 2003,To: 12 May 2003,Uzbekistan,FY 2003,16,Jewish,5,155
From: 12 May 2003,To: 12 May 2003,Uzbekistan,FY 2003,16,Pentecostalist,5,155
From: 12 May 2003,To: 12 May 2003,Uzbekistan,FY 2003,16,Unknown,1,155

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 12 May 2003,To: 12 May 2003,Baptist,FY 2003,19,Moldova,14,155
From: 12 May 2003,To: 12 May 2003,Baptist,FY 2003,19,Uzbekistan,5,155
From: 12 May 2003,To: 12 May 2003,Catholic,FY 2003,22,Sierra Leone,4,155
From: 12 May 2003,To: 12 May 2003,Catholic,FY 2003,22,Sudan,18,155
From: 12 May 2003,To: 12 May 2003,Christian,FY 2003,46,Liberia,34,155
From: 12 May 2003,To: 12 May 2003,Christian,FY 2003,46,Sierra Leone,12,155
From: 12 May 2003,To: 12 May 2003,Evangelical Christian,FY 2003,3,Sierra Leone,2,155
From: 12 May 2003,To: 12 May 2003,Evangelical Christian,FY 2003,3,Sudan,1,155
From: 12 May 2003,To: 12 May 2003,Jewish,FY 2003,5,Uzbekistan,5,155
From: 12 May 2003,To: 12 May 2003,Methodist,FY 2003,1,Sierra Leone,1,155
From: 12 May 2003,To: 12 May 2003,Moslem,FY 2003,37,Iran,7,155
From: 12 May 2003,To: 12 May 2003,Moslem,FY 2003,37,Liberia,6,155
From: 12 May 2003,To: 12 May 2003,Moslem,FY 2003,37,Sierra Leone,13,155
From: 12 May 2003,To: 12 May 2003,Moslem,FY 2003,37,Somalia,3,155
From: 12 May 2003,To: 12 May 2003,Moslem,FY 2003,37,Sudan,8,155
From: 12 May 2003,To: 12 May 2003,Other Religion,FY 2003,4,Iran,4,155
From: 12 May 2003,To: 12 May 2003,Pentecostalist,FY 2003,11,Liberia,2,155
From: 12 May 2003,To: 12 May 2003,Pentecostalist,FY 2003,11,Sierra Leone,4,155
From: 12 May 2003,To: 12 May 2003,Pentecostalist,FY 2003,11,Uzbekistan,5,155
From: 12 May 2003,To: 12 May 2003,Protestant,FY 2003,5,Sudan,5,155
From: 12 May 2003,To: 12 May 2003,Unknown,FY 2003,2,Kenya,1,155
From: 12 May 2003,To: 12 May 2003,Unknown,FY 2003,2,Uzbekistan,1,155

