textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 26 Jul 2010,To: 26 Jul 2010,Burma,FY 2010,88,Buddhist,15,210
From: 26 Jul 2010,To: 26 Jul 2010,Burma,FY 2010,88,Catholic,8,210
From: 26 Jul 2010,To: 26 Jul 2010,Burma,FY 2010,88,Christian,58,210
From: 26 Jul 2010,To: 26 Jul 2010,Burma,FY 2010,88,Moslem,7,210
From: 26 Jul 2010,To: 26 Jul 2010,China,FY 2010,2,Atheist,2,210
From: 26 Jul 2010,To: 26 Jul 2010,Dem. Rep. Congo,FY 2010,3,Christian,3,210
From: 26 Jul 2010,To: 26 Jul 2010,Iran,FY 2010,4,Bahai,4,210
From: 26 Jul 2010,To: 26 Jul 2010,Iraq,FY 2010,78,Catholic,10,210
From: 26 Jul 2010,To: 26 Jul 2010,Iraq,FY 2010,78,Christian,13,210
From: 26 Jul 2010,To: 26 Jul 2010,Iraq,FY 2010,78,Moslem Shiite,20,210
From: 26 Jul 2010,To: 26 Jul 2010,Iraq,FY 2010,78,Moslem Suni,35,210
From: 26 Jul 2010,To: 26 Jul 2010,Mauritania,FY 2010,22,Moslem,22,210
From: 26 Jul 2010,To: 26 Jul 2010,Rwanda,FY 2010,5,Catholic,5,210
From: 26 Jul 2010,To: 26 Jul 2010,Somalia,FY 2010,6,Moslem,6,210
From: 26 Jul 2010,To: 26 Jul 2010,Sudan,FY 2010,2,Moslem Suni,2,210

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 26 Jul 2010,To: 26 Jul 2010,Atheist,FY 2010,2,China,2,210
From: 26 Jul 2010,To: 26 Jul 2010,Bahai,FY 2010,4,Iran,4,210
From: 26 Jul 2010,To: 26 Jul 2010,Buddhist,FY 2010,15,Burma,15,210
From: 26 Jul 2010,To: 26 Jul 2010,Catholic,FY 2010,23,Burma,8,210
From: 26 Jul 2010,To: 26 Jul 2010,Catholic,FY 2010,23,Iraq,10,210
From: 26 Jul 2010,To: 26 Jul 2010,Catholic,FY 2010,23,Rwanda,5,210
From: 26 Jul 2010,To: 26 Jul 2010,Christian,FY 2010,74,Burma,58,210
From: 26 Jul 2010,To: 26 Jul 2010,Christian,FY 2010,74,Dem. Rep. Congo,3,210
From: 26 Jul 2010,To: 26 Jul 2010,Christian,FY 2010,74,Iraq,13,210
From: 26 Jul 2010,To: 26 Jul 2010,Moslem,FY 2010,35,Burma,7,210
From: 26 Jul 2010,To: 26 Jul 2010,Moslem,FY 2010,35,Mauritania,22,210
From: 26 Jul 2010,To: 26 Jul 2010,Moslem,FY 2010,35,Somalia,6,210
From: 26 Jul 2010,To: 26 Jul 2010,Moslem Shiite,FY 2010,20,Iraq,20,210
From: 26 Jul 2010,To: 26 Jul 2010,Moslem Suni,FY 2010,37,Iraq,35,210
From: 26 Jul 2010,To: 26 Jul 2010,Moslem Suni,FY 2010,37,Sudan,2,210

