textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 21 Nov 2002,To: 21 Nov 2002,Afghanistan,FY 2003,10,Moslem,4,157
From: 21 Nov 2002,To: 21 Nov 2002,Afghanistan,FY 2003,10,Moslem Suni,6,157
From: 21 Nov 2002,To: 21 Nov 2002,Belarus,FY 2003,3,Pentecostalist,3,157
From: 21 Nov 2002,To: 21 Nov 2002,Bosnia and Herzegovina,FY 2003,24,Moslem,24,157
From: 21 Nov 2002,To: 21 Nov 2002,Croatia,FY 2003,4,No Religion,4,157
From: 21 Nov 2002,To: 21 Nov 2002,Iran,FY 2003,1,Christian,1,157
From: 21 Nov 2002,To: 21 Nov 2002,Iraq,FY 2003,15,Moslem,12,157
From: 21 Nov 2002,To: 21 Nov 2002,Iraq,FY 2003,15,Moslem Shiite,3,157
From: 21 Nov 2002,To: 21 Nov 2002,Macedonia,FY 2003,2,Moslem,2,157
From: 21 Nov 2002,To: 21 Nov 2002,Russia,FY 2003,2,Baptist,1,157
From: 21 Nov 2002,To: 21 Nov 2002,Russia,FY 2003,2,Jewish,1,157
From: 21 Nov 2002,To: 21 Nov 2002,Serbia,FY 2003,41,Moslem,12,157
From: 21 Nov 2002,To: 21 Nov 2002,Serbia,FY 2003,41,Orthodox,29,157
From: 21 Nov 2002,To: 21 Nov 2002,Ukraine,FY 2003,33,Baptist,15,157
From: 21 Nov 2002,To: 21 Nov 2002,Ukraine,FY 2003,33,Jewish,4,157
From: 21 Nov 2002,To: 21 Nov 2002,Ukraine,FY 2003,33,Pentecostalist,14,157
From: 21 Nov 2002,To: 21 Nov 2002,Vietnam,FY 2003,22,Unknown,22,157

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 21 Nov 2002,To: 21 Nov 2002,Baptist,FY 2003,16,Russia,1,157
From: 21 Nov 2002,To: 21 Nov 2002,Baptist,FY 2003,16,Ukraine,15,157
From: 21 Nov 2002,To: 21 Nov 2002,Christian,FY 2003,1,Iran,1,157
From: 21 Nov 2002,To: 21 Nov 2002,Jewish,FY 2003,5,Russia,1,157
From: 21 Nov 2002,To: 21 Nov 2002,Jewish,FY 2003,5,Ukraine,4,157
From: 21 Nov 2002,To: 21 Nov 2002,Moslem,FY 2003,54,Afghanistan,4,157
From: 21 Nov 2002,To: 21 Nov 2002,Moslem,FY 2003,54,Bosnia and Herzegovina,24,157
From: 21 Nov 2002,To: 21 Nov 2002,Moslem,FY 2003,54,Iraq,12,157
From: 21 Nov 2002,To: 21 Nov 2002,Moslem,FY 2003,54,Macedonia,2,157
From: 21 Nov 2002,To: 21 Nov 2002,Moslem,FY 2003,54,Serbia,12,157
From: 21 Nov 2002,To: 21 Nov 2002,Moslem Shiite,FY 2003,3,Iraq,3,157
From: 21 Nov 2002,To: 21 Nov 2002,Moslem Suni,FY 2003,6,Afghanistan,6,157
From: 21 Nov 2002,To: 21 Nov 2002,No Religion,FY 2003,4,Croatia,4,157
From: 21 Nov 2002,To: 21 Nov 2002,Orthodox,FY 2003,29,Serbia,29,157
From: 21 Nov 2002,To: 21 Nov 2002,Pentecostalist,FY 2003,17,Belarus,3,157
From: 21 Nov 2002,To: 21 Nov 2002,Pentecostalist,FY 2003,17,Ukraine,14,157
From: 21 Nov 2002,To: 21 Nov 2002,Unknown,FY 2003,22,Vietnam,22,157

