textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 18 Jul 2003,To: 18 Jul 2003,Burma,FY 2003,13,Buddhist,13,37
From: 18 Jul 2003,To: 18 Jul 2003,Russia,FY 2003,24,Baptist,5,37
From: 18 Jul 2003,To: 18 Jul 2003,Russia,FY 2003,24,Jewish,4,37
From: 18 Jul 2003,To: 18 Jul 2003,Russia,FY 2003,24,No Religion,7,37
From: 18 Jul 2003,To: 18 Jul 2003,Russia,FY 2003,24,Pentecostalist,7,37
From: 18 Jul 2003,To: 18 Jul 2003,Russia,FY 2003,24,Unknown,1,37

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 18 Jul 2003,To: 18 Jul 2003,Baptist,FY 2003,5,Russia,5,37
From: 18 Jul 2003,To: 18 Jul 2003,Buddhist,FY 2003,13,Burma,13,37
From: 18 Jul 2003,To: 18 Jul 2003,Jewish,FY 2003,4,Russia,4,37
From: 18 Jul 2003,To: 18 Jul 2003,No Religion,FY 2003,7,Russia,7,37
From: 18 Jul 2003,To: 18 Jul 2003,Pentecostalist,FY 2003,7,Russia,7,37
From: 18 Jul 2003,To: 18 Jul 2003,Unknown,FY 2003,1,Russia,1,37

