textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 17 Jan 2003,To: 17 Jan 2003,Ethiopia,FY 2003,2,Christian,2,31
From: 17 Jan 2003,To: 17 Jan 2003,Ukraine,FY 2003,29,Baptist,12,31
From: 17 Jan 2003,To: 17 Jan 2003,Ukraine,FY 2003,29,Jewish,4,31
From: 17 Jan 2003,To: 17 Jan 2003,Ukraine,FY 2003,29,Orthodox,3,31
From: 17 Jan 2003,To: 17 Jan 2003,Ukraine,FY 2003,29,Pentecostalist,10,31

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 17 Jan 2003,To: 17 Jan 2003,Baptist,FY 2003,12,Ukraine,12,31
From: 17 Jan 2003,To: 17 Jan 2003,Christian,FY 2003,2,Ethiopia,2,31
From: 17 Jan 2003,To: 17 Jan 2003,Jewish,FY 2003,4,Ukraine,4,31
From: 17 Jan 2003,To: 17 Jan 2003,Orthodox,FY 2003,3,Ukraine,3,31
From: 17 Jan 2003,To: 17 Jan 2003,Pentecostalist,FY 2003,10,Ukraine,10,31

