textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 18 Dec 2008,To: 18 Dec 2008,Burma,FY 2009,6,Christian,6,12
From: 18 Dec 2008,To: 18 Dec 2008,Dem. Rep. Congo,FY 2009,1,Christian,1,12
From: 18 Dec 2008,To: 18 Dec 2008,Iraq,FY 2009,4,Christian,4,12
From: 18 Dec 2008,To: 18 Dec 2008,Somalia,FY 2009,1,Moslem,1,12

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 18 Dec 2008,To: 18 Dec 2008,Christian,FY 2009,11,Burma,6,12
From: 18 Dec 2008,To: 18 Dec 2008,Christian,FY 2009,11,Dem. Rep. Congo,1,12
From: 18 Dec 2008,To: 18 Dec 2008,Christian,FY 2009,11,Iraq,4,12
From: 18 Dec 2008,To: 18 Dec 2008,Moslem,FY 2009,1,Somalia,1,12

