textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 12 Mar 2008,To: 12 Mar 2008,Belarus,FY 2008,6,Jewish,2,234
From: 12 Mar 2008,To: 12 Mar 2008,Belarus,FY 2008,6,Pentecostalist,4,234
From: 12 Mar 2008,To: 12 Mar 2008,Burma,FY 2008,44,Buddhist,8,234
From: 12 Mar 2008,To: 12 Mar 2008,Burma,FY 2008,44,Christian,33,234
From: 12 Mar 2008,To: 12 Mar 2008,Burma,FY 2008,44,Moslem,3,234
From: 12 Mar 2008,To: 12 Mar 2008,Burundi,FY 2008,35,Catholic,1,234
From: 12 Mar 2008,To: 12 Mar 2008,Burundi,FY 2008,35,Methodist,3,234
From: 12 Mar 2008,To: 12 Mar 2008,Burundi,FY 2008,35,Pentecostalist,30,234
From: 12 Mar 2008,To: 12 Mar 2008,Burundi,FY 2008,35,Protestant,1,234
From: 12 Mar 2008,To: 12 Mar 2008,Congo,FY 2008,5,Protestant,5,234
From: 12 Mar 2008,To: 12 Mar 2008,Iran,FY 2008,43,Bahai,2,234
From: 12 Mar 2008,To: 12 Mar 2008,Iran,FY 2008,43,Christian,32,234
From: 12 Mar 2008,To: 12 Mar 2008,Iran,FY 2008,43,Jewish,3,234
From: 12 Mar 2008,To: 12 Mar 2008,Iran,FY 2008,43,Sabeans-Mandean,4,234
From: 12 Mar 2008,To: 12 Mar 2008,Iran,FY 2008,43,Zoroastrian,2,234
From: 12 Mar 2008,To: 12 Mar 2008,Iraq,FY 2008,45,Catholic,12,234
From: 12 Mar 2008,To: 12 Mar 2008,Iraq,FY 2008,45,Christian,3,234
From: 12 Mar 2008,To: 12 Mar 2008,Iraq,FY 2008,45,Moslem,1,234
From: 12 Mar 2008,To: 12 Mar 2008,Iraq,FY 2008,45,Moslem Shiite,13,234
From: 12 Mar 2008,To: 12 Mar 2008,Iraq,FY 2008,45,Moslem Suni,16,234
From: 12 Mar 2008,To: 12 Mar 2008,Pakistan,FY 2008,14,Moslem,14,234
From: 12 Mar 2008,To: 12 Mar 2008,Rwanda,FY 2008,4,Christian,4,234
From: 12 Mar 2008,To: 12 Mar 2008,Somalia,FY 2008,8,Moslem,2,234
From: 12 Mar 2008,To: 12 Mar 2008,Somalia,FY 2008,8,Moslem Suni,6,234
From: 12 Mar 2008,To: 12 Mar 2008,Vietnam,FY 2008,30,Ancestral Worship,4,234
From: 12 Mar 2008,To: 12 Mar 2008,Vietnam,FY 2008,30,Buddhist,7,234
From: 12 Mar 2008,To: 12 Mar 2008,Vietnam,FY 2008,30,Catholic,8,234
From: 12 Mar 2008,To: 12 Mar 2008,Vietnam,FY 2008,30,No Religion,8,234
From: 12 Mar 2008,To: 12 Mar 2008,Vietnam,FY 2008,30,Protestant,2,234
