textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 22 May 2006,To: 22 May 2006,Iran,FY 2006,48,Bahai,30,121
From: 22 May 2006,To: 22 May 2006,Iran,FY 2006,48,Christian,7,121
From: 22 May 2006,To: 22 May 2006,Iran,FY 2006,48,Sabeans-Mandean,7,121
From: 22 May 2006,To: 22 May 2006,Iran,FY 2006,48,Zoroastrian,4,121
From: 22 May 2006,To: 22 May 2006,Iraq,FY 2006,7,Catholic,6,121
From: 22 May 2006,To: 22 May 2006,Iraq,FY 2006,7,Chaldean,1,121
From: 22 May 2006,To: 22 May 2006,Kyrgyzstan,FY 2006,4,Baptist,4,121
From: 22 May 2006,To: 22 May 2006,Mauritania,FY 2006,8,Moslem,8,121
From: 22 May 2006,To: 22 May 2006,Russia,FY 2006,18,Atheist,4,121
From: 22 May 2006,To: 22 May 2006,Russia,FY 2006,18,Baptist,3,121
From: 22 May 2006,To: 22 May 2006,Russia,FY 2006,18,Jewish,6,121
From: 22 May 2006,To: 22 May 2006,Russia,FY 2006,18,Orthodox,5,121
From: 22 May 2006,To: 22 May 2006,Somalia,FY 2006,5,Moslem,5,121
From: 22 May 2006,To: 22 May 2006,Ukraine,FY 2006,17,Baptist,4,121
From: 22 May 2006,To: 22 May 2006,Ukraine,FY 2006,17,Jewish,1,121
From: 22 May 2006,To: 22 May 2006,Ukraine,FY 2006,17,Pentecostalist,12,121
From: 22 May 2006,To: 22 May 2006,Uzbekistan,FY 2006,14,Moslem,14,121

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 22 May 2006,To: 22 May 2006,Atheist,FY 2006,4,Russia,4,121
From: 22 May 2006,To: 22 May 2006,Bahai,FY 2006,30,Iran,30,121
From: 22 May 2006,To: 22 May 2006,Baptist,FY 2006,11,Kyrgyzstan,4,121
From: 22 May 2006,To: 22 May 2006,Baptist,FY 2006,11,Russia,3,121
From: 22 May 2006,To: 22 May 2006,Baptist,FY 2006,11,Ukraine,4,121
From: 22 May 2006,To: 22 May 2006,Catholic,FY 2006,6,Iraq,6,121
From: 22 May 2006,To: 22 May 2006,Chaldean,FY 2006,1,Iraq,1,121
From: 22 May 2006,To: 22 May 2006,Christian,FY 2006,7,Iran,7,121
From: 22 May 2006,To: 22 May 2006,Jewish,FY 2006,7,Russia,6,121
From: 22 May 2006,To: 22 May 2006,Jewish,FY 2006,7,Ukraine,1,121
From: 22 May 2006,To: 22 May 2006,Moslem,FY 2006,27,Mauritania,8,121
From: 22 May 2006,To: 22 May 2006,Moslem,FY 2006,27,Somalia,5,121
From: 22 May 2006,To: 22 May 2006,Moslem,FY 2006,27,Uzbekistan,14,121
From: 22 May 2006,To: 22 May 2006,Orthodox,FY 2006,5,Russia,5,121
From: 22 May 2006,To: 22 May 2006,Pentecostalist,FY 2006,12,Ukraine,12,121
From: 22 May 2006,To: 22 May 2006,Sabeans-Mandean,FY 2006,7,Iran,7,121
From: 22 May 2006,To: 22 May 2006,Zoroastrian,FY 2006,4,Iran,4,121

