textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 27 Jun 2006,To: 27 Jun 2006,Cuba,FY 2006,33,Catholic,9,181
From: 27 Jun 2006,To: 27 Jun 2006,Cuba,FY 2006,33,Evangelical Christian,4,181
From: 27 Jun 2006,To: 27 Jun 2006,Cuba,FY 2006,33,Jehovah Witness,2,181
From: 27 Jun 2006,To: 27 Jun 2006,Cuba,FY 2006,33,Methodist,1,181
From: 27 Jun 2006,To: 27 Jun 2006,Cuba,FY 2006,33,No Religion,13,181
From: 27 Jun 2006,To: 27 Jun 2006,Cuba,FY 2006,33,Pentecostalist,3,181
From: 27 Jun 2006,To: 27 Jun 2006,Cuba,FY 2006,33,Seventh Day Adventist,1,181
From: 27 Jun 2006,To: 27 Jun 2006,Eritrea,FY 2006,25,Catholic,2,181
From: 27 Jun 2006,To: 27 Jun 2006,Eritrea,FY 2006,25,Moslem,5,181
From: 27 Jun 2006,To: 27 Jun 2006,Eritrea,FY 2006,25,Orthodox,18,181
From: 27 Jun 2006,To: 27 Jun 2006,Iran,FY 2006,35,Bahai,34,181
From: 27 Jun 2006,To: 27 Jun 2006,Iran,FY 2006,35,Moslem,1,181
From: 27 Jun 2006,To: 27 Jun 2006,Iraq,FY 2006,34,Moslem Shiite,33,181
From: 27 Jun 2006,To: 27 Jun 2006,Iraq,FY 2006,34,Moslem Suni,1,181
From: 27 Jun 2006,To: 27 Jun 2006,Liberia,FY 2006,20,Baptist,1,181
From: 27 Jun 2006,To: 27 Jun 2006,Liberia,FY 2006,20,Christian,19,181
From: 27 Jun 2006,To: 27 Jun 2006,Somalia,FY 2006,34,Moslem,34,181

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 27 Jun 2006,To: 27 Jun 2006,Bahai,FY 2006,34,Iran,34,181
From: 27 Jun 2006,To: 27 Jun 2006,Baptist,FY 2006,1,Liberia,1,181
From: 27 Jun 2006,To: 27 Jun 2006,Catholic,FY 2006,11,Cuba,9,181
From: 27 Jun 2006,To: 27 Jun 2006,Catholic,FY 2006,11,Eritrea,2,181
From: 27 Jun 2006,To: 27 Jun 2006,Christian,FY 2006,19,Liberia,19,181
From: 27 Jun 2006,To: 27 Jun 2006,Evangelical Christian,FY 2006,4,Cuba,4,181
From: 27 Jun 2006,To: 27 Jun 2006,Jehovah Witness,FY 2006,2,Cuba,2,181
From: 27 Jun 2006,To: 27 Jun 2006,Methodist,FY 2006,1,Cuba,1,181
From: 27 Jun 2006,To: 27 Jun 2006,Moslem,FY 2006,40,Eritrea,5,181
From: 27 Jun 2006,To: 27 Jun 2006,Moslem,FY 2006,40,Iran,1,181
From: 27 Jun 2006,To: 27 Jun 2006,Moslem,FY 2006,40,Somalia,34,181
From: 27 Jun 2006,To: 27 Jun 2006,Moslem Shiite,FY 2006,33,Iraq,33,181
From: 27 Jun 2006,To: 27 Jun 2006,Moslem Suni,FY 2006,1,Iraq,1,181
From: 27 Jun 2006,To: 27 Jun 2006,No Religion,FY 2006,13,Cuba,13,181
From: 27 Jun 2006,To: 27 Jun 2006,Orthodox,FY 2006,18,Eritrea,18,181
From: 27 Jun 2006,To: 27 Jun 2006,Pentecostalist,FY 2006,3,Cuba,3,181
From: 27 Jun 2006,To: 27 Jun 2006,Seventh Day Adventist,FY 2006,1,Cuba,1,181

