textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 16 Dec 2008,To: 16 Dec 2008,Burundi,FY 2009,48,Catholic,12,174
From: 16 Dec 2008,To: 16 Dec 2008,Burundi,FY 2009,48,Christian,5,174
From: 16 Dec 2008,To: 16 Dec 2008,Burundi,FY 2009,48,Pentecostalist,31,174
From: 16 Dec 2008,To: 16 Dec 2008,Dem. Rep. Congo,FY 2009,18,Catholic,7,174
From: 16 Dec 2008,To: 16 Dec 2008,Dem. Rep. Congo,FY 2009,18,Seventh Day Adventist,11,174
From: 16 Dec 2008,To: 16 Dec 2008,Eritrea,FY 2009,1,Jehovah Witness,1,174
From: 16 Dec 2008,To: 16 Dec 2008,Iran,FY 2009,1,Christian,1,174
From: 16 Dec 2008,To: 16 Dec 2008,Iraq,FY 2009,74,Atheist,1,174
From: 16 Dec 2008,To: 16 Dec 2008,Iraq,FY 2009,74,Catholic,22,174
From: 16 Dec 2008,To: 16 Dec 2008,Iraq,FY 2009,74,Christian,28,174
From: 16 Dec 2008,To: 16 Dec 2008,Iraq,FY 2009,74,Moslem Suni,9,174
From: 16 Dec 2008,To: 16 Dec 2008,Iraq,FY 2009,74,Yazidi,14,174
From: 16 Dec 2008,To: 16 Dec 2008,Liberia,FY 2009,3,Christian,3,174
From: 16 Dec 2008,To: 16 Dec 2008,Somalia,FY 2009,28,Moslem,28,174
From: 16 Dec 2008,To: 16 Dec 2008,Sudan,FY 2009,1,Protestant,1,174

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 16 Dec 2008,To: 16 Dec 2008,Atheist,FY 2009,1,Iraq,1,174
From: 16 Dec 2008,To: 16 Dec 2008,Catholic,FY 2009,41,Burundi,12,174
From: 16 Dec 2008,To: 16 Dec 2008,Catholic,FY 2009,41,Dem. Rep. Congo,7,174
From: 16 Dec 2008,To: 16 Dec 2008,Catholic,FY 2009,41,Iraq,22,174
From: 16 Dec 2008,To: 16 Dec 2008,Christian,FY 2009,37,Burundi,5,174
From: 16 Dec 2008,To: 16 Dec 2008,Christian,FY 2009,37,Iran,1,174
From: 16 Dec 2008,To: 16 Dec 2008,Christian,FY 2009,37,Iraq,28,174
From: 16 Dec 2008,To: 16 Dec 2008,Christian,FY 2009,37,Liberia,3,174
From: 16 Dec 2008,To: 16 Dec 2008,Jehovah Witness,FY 2009,1,Eritrea,1,174
From: 16 Dec 2008,To: 16 Dec 2008,Moslem,FY 2009,28,Somalia,28,174
From: 16 Dec 2008,To: 16 Dec 2008,Moslem Suni,FY 2009,9,Iraq,9,174
From: 16 Dec 2008,To: 16 Dec 2008,Pentecostalist,FY 2009,31,Burundi,31,174
From: 16 Dec 2008,To: 16 Dec 2008,Protestant,FY 2009,1,Sudan,1,174
From: 16 Dec 2008,To: 16 Dec 2008,Seventh Day Adventist,FY 2009,11,Dem. Rep. Congo,11,174
From: 16 Dec 2008,To: 16 Dec 2008,Yazidi,FY 2009,14,Iraq,14,174

