textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 04 Sep 2002,To: 04 Sep 2002,Afghanistan,FY 2002,29,Moslem Shiite,23,113
From: 04 Sep 2002,To: 04 Sep 2002,Afghanistan,FY 2002,29,Moslem Suni,6,113
From: 04 Sep 2002,To: 04 Sep 2002,Bosnia and Herzegovina,FY 2002,4,Moslem,4,113
From: 04 Sep 2002,To: 04 Sep 2002,Cuba,FY 2002,25,Catholic,6,113
From: 04 Sep 2002,To: 04 Sep 2002,Cuba,FY 2002,25,Evangelical Christian,4,113
From: 04 Sep 2002,To: 04 Sep 2002,Cuba,FY 2002,25,No Religion,10,113
From: 04 Sep 2002,To: 04 Sep 2002,Cuba,FY 2002,25,Pentecostalist,5,113
From: 04 Sep 2002,To: 04 Sep 2002,Iran,FY 2002,1,Moslem Shiite,1,113
From: 04 Sep 2002,To: 04 Sep 2002,Sudan,FY 2002,2,Moslem Suni,2,113
From: 04 Sep 2002,To: 04 Sep 2002,Vietnam,FY 2002,52,Protestant,17,113
From: 04 Sep 2002,To: 04 Sep 2002,Vietnam,FY 2002,52,Unknown,35,113

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 04 Sep 2002,To: 04 Sep 2002,Catholic,FY 2002,6,Cuba,6,113
From: 04 Sep 2002,To: 04 Sep 2002,Evangelical Christian,FY 2002,4,Cuba,4,113
From: 04 Sep 2002,To: 04 Sep 2002,Moslem,FY 2002,4,Bosnia and Herzegovina,4,113
From: 04 Sep 2002,To: 04 Sep 2002,Moslem Shiite,FY 2002,24,Afghanistan,23,113
From: 04 Sep 2002,To: 04 Sep 2002,Moslem Shiite,FY 2002,24,Iran,1,113
From: 04 Sep 2002,To: 04 Sep 2002,Moslem Suni,FY 2002,8,Afghanistan,6,113
From: 04 Sep 2002,To: 04 Sep 2002,Moslem Suni,FY 2002,8,Sudan,2,113
From: 04 Sep 2002,To: 04 Sep 2002,No Religion,FY 2002,10,Cuba,10,113
From: 04 Sep 2002,To: 04 Sep 2002,Pentecostalist,FY 2002,5,Cuba,5,113
From: 04 Sep 2002,To: 04 Sep 2002,Protestant,FY 2002,17,Vietnam,17,113
From: 04 Sep 2002,To: 04 Sep 2002,Unknown,FY 2002,35,Vietnam,35,113

