textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 13 Jun 2002,To: 13 Jun 2002,Bosnia and Herzegovina,FY 2002,65,Moslem,62,213
From: 13 Jun 2002,To: 13 Jun 2002,Bosnia and Herzegovina,FY 2002,65,No Religion,3,213
From: 13 Jun 2002,To: 13 Jun 2002,Cuba,FY 2002,14,Catholic,4,213
From: 13 Jun 2002,To: 13 Jun 2002,Cuba,FY 2002,14,Jehovah Witness,6,213
From: 13 Jun 2002,To: 13 Jun 2002,Cuba,FY 2002,14,No Religion,4,213
From: 13 Jun 2002,To: 13 Jun 2002,Moldova,FY 2002,3,Jewish,3,213
From: 13 Jun 2002,To: 13 Jun 2002,Serbia,FY 2002,32,Orthodox,32,213
From: 13 Jun 2002,To: 13 Jun 2002,Ukraine,FY 2002,49,Baptist,2,213
From: 13 Jun 2002,To: 13 Jun 2002,Ukraine,FY 2002,49,Jewish,8,213
From: 13 Jun 2002,To: 13 Jun 2002,Ukraine,FY 2002,49,Pentecostalist,39,213
From: 13 Jun 2002,To: 13 Jun 2002,Vietnam,FY 2002,50,Protestant,23,213
From: 13 Jun 2002,To: 13 Jun 2002,Vietnam,FY 2002,50,Unknown,27,213

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 13 Jun 2002,To: 13 Jun 2002,Baptist,FY 2002,2,Ukraine,2,213
From: 13 Jun 2002,To: 13 Jun 2002,Catholic,FY 2002,4,Cuba,4,213
From: 13 Jun 2002,To: 13 Jun 2002,Jehovah Witness,FY 2002,6,Cuba,6,213
From: 13 Jun 2002,To: 13 Jun 2002,Jewish,FY 2002,11,Moldova,3,213
From: 13 Jun 2002,To: 13 Jun 2002,Jewish,FY 2002,11,Ukraine,8,213
From: 13 Jun 2002,To: 13 Jun 2002,Moslem,FY 2002,62,Bosnia and Herzegovina,62,213
From: 13 Jun 2002,To: 13 Jun 2002,No Religion,FY 2002,7,Bosnia and Herzegovina,3,213
From: 13 Jun 2002,To: 13 Jun 2002,No Religion,FY 2002,7,Cuba,4,213
From: 13 Jun 2002,To: 13 Jun 2002,Orthodox,FY 2002,32,Serbia,32,213
From: 13 Jun 2002,To: 13 Jun 2002,Pentecostalist,FY 2002,39,Ukraine,39,213
From: 13 Jun 2002,To: 13 Jun 2002,Protestant,FY 2002,23,Vietnam,23,213
From: 13 Jun 2002,To: 13 Jun 2002,Unknown,FY 2002,27,Vietnam,27,213

