textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 15 Oct 2008,To: 15 Oct 2008,Azerbaijan,FY 2009,7,Baptist,7,229
From: 15 Oct 2008,To: 15 Oct 2008,Bhutan,FY 2009,67,Buddhist,5,229
From: 15 Oct 2008,To: 15 Oct 2008,Bhutan,FY 2009,67,Christian,5,229
From: 15 Oct 2008,To: 15 Oct 2008,Bhutan,FY 2009,67,Hindu,54,229
From: 15 Oct 2008,To: 15 Oct 2008,Bhutan,FY 2009,67,Kirat,3,229
From: 15 Oct 2008,To: 15 Oct 2008,Burma,FY 2009,35,Christian,35,229
From: 15 Oct 2008,To: 15 Oct 2008,Cuba,FY 2009,70,Catholic,25,229
From: 15 Oct 2008,To: 15 Oct 2008,Cuba,FY 2009,70,Evangelical Christian,4,229
From: 15 Oct 2008,To: 15 Oct 2008,Cuba,FY 2009,70,Jehovah Witness,16,229
From: 15 Oct 2008,To: 15 Oct 2008,Cuba,FY 2009,70,No Religion,19,229
From: 15 Oct 2008,To: 15 Oct 2008,Cuba,FY 2009,70,Pentecostalist,6,229
From: 15 Oct 2008,To: 15 Oct 2008,Iran,FY 2009,35,Christian,35,229
From: 15 Oct 2008,To: 15 Oct 2008,Iraq,FY 2009,15,Catholic,1,229
From: 15 Oct 2008,To: 15 Oct 2008,Iraq,FY 2009,15,Moslem Shiite,4,229
From: 15 Oct 2008,To: 15 Oct 2008,Iraq,FY 2009,15,Moslem Suni,7,229
From: 15 Oct 2008,To: 15 Oct 2008,Iraq,FY 2009,15,Sabeans-Mandean,3,229

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 15 Oct 2008,To: 15 Oct 2008,Baptist,FY 2009,7,Azerbaijan,7,229
From: 15 Oct 2008,To: 15 Oct 2008,Buddhist,FY 2009,5,Bhutan,5,229
From: 15 Oct 2008,To: 15 Oct 2008,Catholic,FY 2009,26,Cuba,25,229
From: 15 Oct 2008,To: 15 Oct 2008,Catholic,FY 2009,26,Iraq,1,229
From: 15 Oct 2008,To: 15 Oct 2008,Christian,FY 2009,75,Bhutan,5,229
From: 15 Oct 2008,To: 15 Oct 2008,Christian,FY 2009,75,Burma,35,229
From: 15 Oct 2008,To: 15 Oct 2008,Christian,FY 2009,75,Iran,35,229
From: 15 Oct 2008,To: 15 Oct 2008,Evangelical Christian,FY 2009,4,Cuba,4,229
From: 15 Oct 2008,To: 15 Oct 2008,Hindu,FY 2009,54,Bhutan,54,229
From: 15 Oct 2008,To: 15 Oct 2008,Jehovah Witness,FY 2009,16,Cuba,16,229
From: 15 Oct 2008,To: 15 Oct 2008,Kirat,FY 2009,3,Bhutan,3,229
From: 15 Oct 2008,To: 15 Oct 2008,Moslem Shiite,FY 2009,4,Iraq,4,229
From: 15 Oct 2008,To: 15 Oct 2008,Moslem Suni,FY 2009,7,Iraq,7,229
From: 15 Oct 2008,To: 15 Oct 2008,No Religion,FY 2009,19,Cuba,19,229
From: 15 Oct 2008,To: 15 Oct 2008,Pentecostalist,FY 2009,6,Cuba,6,229
From: 15 Oct 2008,To: 15 Oct 2008,Sabeans-Mandean,FY 2009,3,Iraq,3,229

