textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 04 May 2009,To: 04 May 2009,Bhutan,FY 2009,96,Buddhist,6,260
From: 04 May 2009,To: 04 May 2009,Bhutan,FY 2009,96,Christian,12,260
From: 04 May 2009,To: 04 May 2009,Bhutan,FY 2009,96,Hindu,78,260
From: 04 May 2009,To: 04 May 2009,Iran,FY 2009,11,Bahai,9,260
From: 04 May 2009,To: 04 May 2009,Iran,FY 2009,11,Moslem,1,260
From: 04 May 2009,To: 04 May 2009,Iran,FY 2009,11,Protestant,1,260
From: 04 May 2009,To: 04 May 2009,Iraq,FY 2009,151,Catholic,3,260
From: 04 May 2009,To: 04 May 2009,Iraq,FY 2009,151,Chaldean,4,260
From: 04 May 2009,To: 04 May 2009,Iraq,FY 2009,151,Christian,91,260
From: 04 May 2009,To: 04 May 2009,Iraq,FY 2009,151,Moslem Shiite,16,260
From: 04 May 2009,To: 04 May 2009,Iraq,FY 2009,151,Moslem Suni,29,260
From: 04 May 2009,To: 04 May 2009,Iraq,FY 2009,151,Sabeans-Mandean,5,260
From: 04 May 2009,To: 04 May 2009,Iraq,FY 2009,151,Yazidi,3,260
From: 04 May 2009,To: 04 May 2009,Somalia,FY 2009,2,Moslem,2,260

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 04 May 2009,To: 04 May 2009,Bahai,FY 2009,9,Iran,9,260
From: 04 May 2009,To: 04 May 2009,Buddhist,FY 2009,6,Bhutan,6,260
From: 04 May 2009,To: 04 May 2009,Catholic,FY 2009,3,Iraq,3,260
From: 04 May 2009,To: 04 May 2009,Chaldean,FY 2009,4,Iraq,4,260
From: 04 May 2009,To: 04 May 2009,Christian,FY 2009,103,Bhutan,12,260
From: 04 May 2009,To: 04 May 2009,Christian,FY 2009,103,Iraq,91,260
From: 04 May 2009,To: 04 May 2009,Hindu,FY 2009,78,Bhutan,78,260
From: 04 May 2009,To: 04 May 2009,Moslem,FY 2009,3,Iran,1,260
From: 04 May 2009,To: 04 May 2009,Moslem,FY 2009,3,Somalia,2,260
From: 04 May 2009,To: 04 May 2009,Moslem Shiite,FY 2009,16,Iraq,16,260
From: 04 May 2009,To: 04 May 2009,Moslem Suni,FY 2009,29,Iraq,29,260
From: 04 May 2009,To: 04 May 2009,Protestant,FY 2009,1,Iran,1,260
From: 04 May 2009,To: 04 May 2009,Sabeans-Mandean,FY 2009,5,Iraq,5,260
From: 04 May 2009,To: 04 May 2009,Yazidi,FY 2009,3,Iraq,3,260

