textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 17 Oct 2011,To: 17 Oct 2011,Bhutan,FY 2012,30,Christian,15,122
From: 17 Oct 2011,To: 17 Oct 2011,Bhutan,FY 2012,30,Hindu,15,122
From: 17 Oct 2011,To: 17 Oct 2011,Burma,FY 2012,77,Baptist,12,122
From: 17 Oct 2011,To: 17 Oct 2011,Burma,FY 2012,77,Buddhist,15,122
From: 17 Oct 2011,To: 17 Oct 2011,Burma,FY 2012,77,Catholic,3,122
From: 17 Oct 2011,To: 17 Oct 2011,Burma,FY 2012,77,Christian,47,122
From: 17 Oct 2011,To: 17 Oct 2011,Iraq,FY 2012,13,Catholic,1,122
From: 17 Oct 2011,To: 17 Oct 2011,Iraq,FY 2012,13,Christian,2,122
From: 17 Oct 2011,To: 17 Oct 2011,Iraq,FY 2012,13,Moslem Shiite,5,122
From: 17 Oct 2011,To: 17 Oct 2011,Iraq,FY 2012,13,Moslem Suni,4,122
From: 17 Oct 2011,To: 17 Oct 2011,Iraq,FY 2012,13,Protestant,1,122
From: 17 Oct 2011,To: 17 Oct 2011,Nepal,FY 2012,1,Buddhist,1,122
From: 17 Oct 2011,To: 17 Oct 2011,Syria,FY 2012,1,Moslem Suni,1,122

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 17 Oct 2011,To: 17 Oct 2011,Baptist,FY 2012,12,Burma,12,122
From: 17 Oct 2011,To: 17 Oct 2011,Buddhist,FY 2012,16,Burma,15,122
From: 17 Oct 2011,To: 17 Oct 2011,Buddhist,FY 2012,16,Nepal,1,122
From: 17 Oct 2011,To: 17 Oct 2011,Catholic,FY 2012,4,Burma,3,122
From: 17 Oct 2011,To: 17 Oct 2011,Catholic,FY 2012,4,Iraq,1,122
From: 17 Oct 2011,To: 17 Oct 2011,Christian,FY 2012,64,Bhutan,15,122
From: 17 Oct 2011,To: 17 Oct 2011,Christian,FY 2012,64,Burma,47,122
From: 17 Oct 2011,To: 17 Oct 2011,Christian,FY 2012,64,Iraq,2,122
From: 17 Oct 2011,To: 17 Oct 2011,Hindu,FY 2012,15,Bhutan,15,122
From: 17 Oct 2011,To: 17 Oct 2011,Moslem Shiite,FY 2012,5,Iraq,5,122
From: 17 Oct 2011,To: 17 Oct 2011,Moslem Suni,FY 2012,5,Iraq,4,122
From: 17 Oct 2011,To: 17 Oct 2011,Moslem Suni,FY 2012,5,Syria,1,122
From: 17 Oct 2011,To: 17 Oct 2011,Protestant,FY 2012,1,Iraq,1,122

