textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 30 May 2002,To: 30 May 2002,Azerbaijan,FY 2002,3,Jewish,3,156
From: 30 May 2002,To: 30 May 2002,Belarus,FY 2002,4,Pentecostalist,4,156
From: 30 May 2002,To: 30 May 2002,Bosnia and Herzegovina,FY 2002,11,Catholic,4,156
From: 30 May 2002,To: 30 May 2002,Bosnia and Herzegovina,FY 2002,11,Moslem,7,156
From: 30 May 2002,To: 30 May 2002,Cuba,FY 2002,20,Catholic,12,156
From: 30 May 2002,To: 30 May 2002,Cuba,FY 2002,20,Christian,1,156
From: 30 May 2002,To: 30 May 2002,Cuba,FY 2002,20,Jehovah Witness,1,156
From: 30 May 2002,To: 30 May 2002,Cuba,FY 2002,20,No Religion,6,156
From: 30 May 2002,To: 30 May 2002,Indonesia,FY 2002,3,Moslem,3,156
From: 30 May 2002,To: 30 May 2002,Iraq,FY 2002,4,Catholic,4,156
From: 30 May 2002,To: 30 May 2002,Kazakhstan,FY 2002,3,Baptist,3,156
From: 30 May 2002,To: 30 May 2002,Macedonia,FY 2002,1,Moslem,1,156
From: 30 May 2002,To: 30 May 2002,Moldova,FY 2002,1,Baptist,1,156
From: 30 May 2002,To: 30 May 2002,Russia,FY 2002,15,Baptist,4,156
From: 30 May 2002,To: 30 May 2002,Russia,FY 2002,15,Jewish,7,156
From: 30 May 2002,To: 30 May 2002,Russia,FY 2002,15,Pentecostalist,4,156
From: 30 May 2002,To: 30 May 2002,Serbia,FY 2002,1,Moslem,1,156
From: 30 May 2002,To: 30 May 2002,Sudan,FY 2002,13,Catholic,5,156
From: 30 May 2002,To: 30 May 2002,Sudan,FY 2002,13,Moslem,4,156
From: 30 May 2002,To: 30 May 2002,Sudan,FY 2002,13,Protestant,4,156
From: 30 May 2002,To: 30 May 2002,Ukraine,FY 2002,56,Baptist,27,156
From: 30 May 2002,To: 30 May 2002,Ukraine,FY 2002,56,Jewish,3,156
From: 30 May 2002,To: 30 May 2002,Ukraine,FY 2002,56,Pentecostalist,26,156
From: 30 May 2002,To: 30 May 2002,Uzbekistan,FY 2002,7,Baptist,5,156
From: 30 May 2002,To: 30 May 2002,Uzbekistan,FY 2002,7,Jewish,2,156
From: 30 May 2002,To: 30 May 2002,Vietnam,FY 2002,14,Unknown,14,156

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 30 May 2002,To: 30 May 2002,Baptist,FY 2002,40,Kazakhstan,3,156
From: 30 May 2002,To: 30 May 2002,Baptist,FY 2002,40,Moldova,1,156
From: 30 May 2002,To: 30 May 2002,Baptist,FY 2002,40,Russia,4,156
From: 30 May 2002,To: 30 May 2002,Baptist,FY 2002,40,Ukraine,27,156
From: 30 May 2002,To: 30 May 2002,Baptist,FY 2002,40,Uzbekistan,5,156
From: 30 May 2002,To: 30 May 2002,Catholic,FY 2002,25,Bosnia and Herzegovina,4,156
From: 30 May 2002,To: 30 May 2002,Catholic,FY 2002,25,Cuba,12,156
From: 30 May 2002,To: 30 May 2002,Catholic,FY 2002,25,Iraq,4,156
From: 30 May 2002,To: 30 May 2002,Catholic,FY 2002,25,Sudan,5,156
From: 30 May 2002,To: 30 May 2002,Christian,FY 2002,1,Cuba,1,156
From: 30 May 2002,To: 30 May 2002,Jehovah Witness,FY 2002,1,Cuba,1,156
From: 30 May 2002,To: 30 May 2002,Jewish,FY 2002,15,Azerbaijan,3,156
From: 30 May 2002,To: 30 May 2002,Jewish,FY 2002,15,Russia,7,156
From: 30 May 2002,To: 30 May 2002,Jewish,FY 2002,15,Ukraine,3,156
From: 30 May 2002,To: 30 May 2002,Jewish,FY 2002,15,Uzbekistan,2,156
From: 30 May 2002,To: 30 May 2002,Moslem,FY 2002,16,Bosnia and Herzegovina,7,156
From: 30 May 2002,To: 30 May 2002,Moslem,FY 2002,16,Indonesia,3,156
From: 30 May 2002,To: 30 May 2002,Moslem,FY 2002,16,Macedonia,1,156
From: 30 May 2002,To: 30 May 2002,Moslem,FY 2002,16,Serbia,1,156
From: 30 May 2002,To: 30 May 2002,Moslem,FY 2002,16,Sudan,4,156
From: 30 May 2002,To: 30 May 2002,No Religion,FY 2002,6,Cuba,6,156
From: 30 May 2002,To: 30 May 2002,Pentecostalist,FY 2002,34,Belarus,4,156
From: 30 May 2002,To: 30 May 2002,Pentecostalist,FY 2002,34,Russia,4,156
From: 30 May 2002,To: 30 May 2002,Pentecostalist,FY 2002,34,Ukraine,26,156
From: 30 May 2002,To: 30 May 2002,Protestant,FY 2002,4,Sudan,4,156
From: 30 May 2002,To: 30 May 2002,Unknown,FY 2002,14,Vietnam,14,156

