textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 19 Jul 2002,To: 19 Jul 2002,Bosnia and Herzegovina,FY 2002,5,No Religion,5,173
From: 19 Jul 2002,To: 19 Jul 2002,Croatia,FY 2002,4,No Religion,4,173
From: 19 Jul 2002,To: 19 Jul 2002,Latvia,FY 2002,9,Pentecostalist,9,173
From: 19 Jul 2002,To: 19 Jul 2002,Liberia,FY 2002,8,Christian,1,173
From: 19 Jul 2002,To: 19 Jul 2002,Liberia,FY 2002,8,Moslem,7,173
From: 19 Jul 2002,To: 19 Jul 2002,Moldova,FY 2002,32,Baptist,22,173
From: 19 Jul 2002,To: 19 Jul 2002,Moldova,FY 2002,32,Pentecostalist,10,173
From: 19 Jul 2002,To: 19 Jul 2002,Nigeria,FY 2002,1,Unknown,1,173
From: 19 Jul 2002,To: 19 Jul 2002,Serbia,FY 2002,33,Moslem,7,173
From: 19 Jul 2002,To: 19 Jul 2002,Serbia,FY 2002,33,No Religion,5,173
From: 19 Jul 2002,To: 19 Jul 2002,Serbia,FY 2002,33,Orthodox,21,173
From: 19 Jul 2002,To: 19 Jul 2002,Sierra Leone,FY 2002,12,Christian,2,173
From: 19 Jul 2002,To: 19 Jul 2002,Sierra Leone,FY 2002,12,Moslem,10,173
From: 19 Jul 2002,To: 19 Jul 2002,Sudan,FY 2002,34,Catholic,16,173
From: 19 Jul 2002,To: 19 Jul 2002,Sudan,FY 2002,34,Christian,1,173
From: 19 Jul 2002,To: 19 Jul 2002,Sudan,FY 2002,34,Moslem,9,173
From: 19 Jul 2002,To: 19 Jul 2002,Sudan,FY 2002,34,Protestant,8,173
From: 19 Jul 2002,To: 19 Jul 2002,Ukraine,FY 2002,35,Baptist,3,173
From: 19 Jul 2002,To: 19 Jul 2002,Ukraine,FY 2002,35,Pentecostalist,30,173
From: 19 Jul 2002,To: 19 Jul 2002,Ukraine,FY 2002,35,Unknown,2,173

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 19 Jul 2002,To: 19 Jul 2002,Baptist,FY 2002,25,Moldova,22,173
From: 19 Jul 2002,To: 19 Jul 2002,Baptist,FY 2002,25,Ukraine,3,173
From: 19 Jul 2002,To: 19 Jul 2002,Catholic,FY 2002,16,Sudan,16,173
From: 19 Jul 2002,To: 19 Jul 2002,Christian,FY 2002,4,Liberia,1,173
From: 19 Jul 2002,To: 19 Jul 2002,Christian,FY 2002,4,Sierra Leone,2,173
From: 19 Jul 2002,To: 19 Jul 2002,Christian,FY 2002,4,Sudan,1,173
From: 19 Jul 2002,To: 19 Jul 2002,Moslem,FY 2002,33,Liberia,7,173
From: 19 Jul 2002,To: 19 Jul 2002,Moslem,FY 2002,33,Serbia,7,173
From: 19 Jul 2002,To: 19 Jul 2002,Moslem,FY 2002,33,Sierra Leone,10,173
From: 19 Jul 2002,To: 19 Jul 2002,Moslem,FY 2002,33,Sudan,9,173
From: 19 Jul 2002,To: 19 Jul 2002,No Religion,FY 2002,14,Bosnia and Herzegovina,5,173
From: 19 Jul 2002,To: 19 Jul 2002,No Religion,FY 2002,14,Croatia,4,173
From: 19 Jul 2002,To: 19 Jul 2002,No Religion,FY 2002,14,Serbia,5,173
From: 19 Jul 2002,To: 19 Jul 2002,Orthodox,FY 2002,21,Serbia,21,173
From: 19 Jul 2002,To: 19 Jul 2002,Pentecostalist,FY 2002,49,Latvia,9,173
From: 19 Jul 2002,To: 19 Jul 2002,Pentecostalist,FY 2002,49,Moldova,10,173
From: 19 Jul 2002,To: 19 Jul 2002,Pentecostalist,FY 2002,49,Ukraine,30,173
From: 19 Jul 2002,To: 19 Jul 2002,Protestant,FY 2002,8,Sudan,8,173
From: 19 Jul 2002,To: 19 Jul 2002,Unknown,FY 2002,3,Nigeria,1,173
From: 19 Jul 2002,To: 19 Jul 2002,Unknown,FY 2002,3,Ukraine,2,173

