textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 11 Mar 2003,To: 11 Mar 2003,Croatia,FY 2003,11,No Religion,11,59
From: 11 Mar 2003,To: 11 Mar 2003,Dem. Rep. Congo,FY 2003,1,Unknown,1,59
From: 11 Mar 2003,To: 11 Mar 2003,Georgia,FY 2003,4,Pentecostalist,4,59
From: 11 Mar 2003,To: 11 Mar 2003,Russia,FY 2003,13,Baptist,4,59
From: 11 Mar 2003,To: 11 Mar 2003,Russia,FY 2003,13,Pentecostalist,9,59
From: 11 Mar 2003,To: 11 Mar 2003,Serbia,FY 2003,23,No Religion,5,59
From: 11 Mar 2003,To: 11 Mar 2003,Serbia,FY 2003,23,Orthodox,18,59
From: 11 Mar 2003,To: 11 Mar 2003,Sudan,FY 2003,2,Catholic,1,59
From: 11 Mar 2003,To: 11 Mar 2003,Sudan,FY 2003,2,Seventh Day Adventist,1,59
From: 11 Mar 2003,To: 11 Mar 2003,Ukraine,FY 2003,5,Pentecostalist,5,59

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 11 Mar 2003,To: 11 Mar 2003,Baptist,FY 2003,4,Russia,4,59
From: 11 Mar 2003,To: 11 Mar 2003,Catholic,FY 2003,1,Sudan,1,59
From: 11 Mar 2003,To: 11 Mar 2003,No Religion,FY 2003,16,Croatia,11,59
From: 11 Mar 2003,To: 11 Mar 2003,No Religion,FY 2003,16,Serbia,5,59
From: 11 Mar 2003,To: 11 Mar 2003,Orthodox,FY 2003,18,Serbia,18,59
From: 11 Mar 2003,To: 11 Mar 2003,Pentecostalist,FY 2003,18,Georgia,4,59
From: 11 Mar 2003,To: 11 Mar 2003,Pentecostalist,FY 2003,18,Russia,9,59
From: 11 Mar 2003,To: 11 Mar 2003,Pentecostalist,FY 2003,18,Ukraine,5,59
From: 11 Mar 2003,To: 11 Mar 2003,Seventh Day Adventist,FY 2003,1,Sudan,1,59
From: 11 Mar 2003,To: 11 Mar 2003,Unknown,FY 2003,1,Dem. Rep. Congo,1,59

