textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 16 Dec 2016,To: 16 Dec 2016,Eritrea,FY 2017,3,Moslem,3,11
From: 16 Dec 2016,To: 16 Dec 2016,Iran,FY 2017,2,Moslem Shiite,2,11
From: 16 Dec 2016,To: 16 Dec 2016,Iraq,FY 2017,5,Moslem Suni,5,11
From: 16 Dec 2016,To: 16 Dec 2016,Syria,FY 2017,1,Moslem Suni,1,11

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 16 Dec 2016,To: 16 Dec 2016,Moslem,FY 2017,3,Eritrea,3,11
From: 16 Dec 2016,To: 16 Dec 2016,Moslem Shiite,FY 2017,2,Iran,2,11
From: 16 Dec 2016,To: 16 Dec 2016,Moslem Suni,FY 2017,6,Iraq,5,11
From: 16 Dec 2016,To: 16 Dec 2016,Moslem Suni,FY 2017,6,Syria,1,11

