textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 22 Jun 2017,To: 22 Jun 2017,Armenia,FY 2017,11,Evangelical Christian,1,203
From: 22 Jun 2017,To: 22 Jun 2017,Armenia,FY 2017,11,Pentecostalist,5,203
From: 22 Jun 2017,To: 22 Jun 2017,Armenia,FY 2017,11,Seventh Day Adventist,5,203
From: 22 Jun 2017,To: 22 Jun 2017,Bhutan,FY 2017,30,Buddhist,4,203
From: 22 Jun 2017,To: 22 Jun 2017,Bhutan,FY 2017,30,Christian,11,203
From: 22 Jun 2017,To: 22 Jun 2017,Bhutan,FY 2017,30,Hindu,5,203
From: 22 Jun 2017,To: 22 Jun 2017,Bhutan,FY 2017,30,Kirat,10,203
From: 22 Jun 2017,To: 22 Jun 2017,Burma,FY 2017,29,Buddhist,16,203
From: 22 Jun 2017,To: 22 Jun 2017,Burma,FY 2017,29,Catholic,4,203
From: 22 Jun 2017,To: 22 Jun 2017,Burma,FY 2017,29,Christian,9,203
From: 22 Jun 2017,To: 22 Jun 2017,Burundi,FY 2017,7,Methodist,1,203
From: 22 Jun 2017,To: 22 Jun 2017,Burundi,FY 2017,7,Pentecostalist,6,203
From: 22 Jun 2017,To: 22 Jun 2017,Dem. Rep. Congo,FY 2017,68,Catholic,5,203
From: 22 Jun 2017,To: 22 Jun 2017,Dem. Rep. Congo,FY 2017,68,Christian,31,203
From: 22 Jun 2017,To: 22 Jun 2017,Dem. Rep. Congo,FY 2017,68,Methodist,7,203
From: 22 Jun 2017,To: 22 Jun 2017,Dem. Rep. Congo,FY 2017,68,Moslem,4,203
From: 22 Jun 2017,To: 22 Jun 2017,Dem. Rep. Congo,FY 2017,68,Pentecostalist,15,203
From: 22 Jun 2017,To: 22 Jun 2017,Dem. Rep. Congo,FY 2017,68,Protestant,6,203
