textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 02 Dec 2005,To: 02 Dec 2005,Cuba,FY 2006,70,Catholic,17,225
From: 02 Dec 2005,To: 02 Dec 2005,Cuba,FY 2006,70,Christian,4,225
From: 02 Dec 2005,To: 02 Dec 2005,Cuba,FY 2006,70,Jehovah Witness,26,225
From: 02 Dec 2005,To: 02 Dec 2005,Cuba,FY 2006,70,No Religion,23,225
From: 02 Dec 2005,To: 02 Dec 2005,Iran,FY 2006,5,Bahai,1,225
From: 02 Dec 2005,To: 02 Dec 2005,Iran,FY 2006,5,Christian,3,225
From: 02 Dec 2005,To: 02 Dec 2005,Iran,FY 2006,5,Protestant,1,225
From: 02 Dec 2005,To: 02 Dec 2005,Liberia,FY 2006,16,Christian,16,225
From: 02 Dec 2005,To: 02 Dec 2005,Russia,FY 2006,71,Christian,1,225
From: 02 Dec 2005,To: 02 Dec 2005,Russia,FY 2006,71,Moslem,69,225
From: 02 Dec 2005,To: 02 Dec 2005,Russia,FY 2006,71,Russian Orthodox,1,225
From: 02 Dec 2005,To: 02 Dec 2005,Somalia,FY 2006,4,Moslem,4,225
From: 02 Dec 2005,To: 02 Dec 2005,Sudan,FY 2006,29,Christian,29,225
From: 02 Dec 2005,To: 02 Dec 2005,Ukraine,FY 2006,30,Baptist,13,225
From: 02 Dec 2005,To: 02 Dec 2005,Ukraine,FY 2006,30,Pentecostalist,15,225
From: 02 Dec 2005,To: 02 Dec 2005,Ukraine,FY 2006,30,Uniate,2,225

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 02 Dec 2005,To: 02 Dec 2005,Bahai,FY 2006,1,Iran,1,225
From: 02 Dec 2005,To: 02 Dec 2005,Baptist,FY 2006,13,Ukraine,13,225
From: 02 Dec 2005,To: 02 Dec 2005,Catholic,FY 2006,17,Cuba,17,225
From: 02 Dec 2005,To: 02 Dec 2005,Christian,FY 2006,53,Cuba,4,225
From: 02 Dec 2005,To: 02 Dec 2005,Christian,FY 2006,53,Iran,3,225
From: 02 Dec 2005,To: 02 Dec 2005,Christian,FY 2006,53,Liberia,16,225
From: 02 Dec 2005,To: 02 Dec 2005,Christian,FY 2006,53,Russia,1,225
From: 02 Dec 2005,To: 02 Dec 2005,Christian,FY 2006,53,Sudan,29,225
From: 02 Dec 2005,To: 02 Dec 2005,Jehovah Witness,FY 2006,26,Cuba,26,225
From: 02 Dec 2005,To: 02 Dec 2005,Moslem,FY 2006,73,Russia,69,225
From: 02 Dec 2005,To: 02 Dec 2005,Moslem,FY 2006,73,Somalia,4,225
From: 02 Dec 2005,To: 02 Dec 2005,No Religion,FY 2006,23,Cuba,23,225
From: 02 Dec 2005,To: 02 Dec 2005,Pentecostalist,FY 2006,15,Ukraine,15,225
From: 02 Dec 2005,To: 02 Dec 2005,Protestant,FY 2006,1,Iran,1,225
From: 02 Dec 2005,To: 02 Dec 2005,Russian Orthodox,FY 2006,1,Russia,1,225
From: 02 Dec 2005,To: 02 Dec 2005,Uniate,FY 2006,2,Ukraine,2,225

