textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 10 Dec 2007,To: 10 Dec 2007,Belarus,FY 2008,5,Pentecostalist,5,112
From: 10 Dec 2007,To: 10 Dec 2007,Burma,FY 2008,31,Christian,31,112
From: 10 Dec 2007,To: 10 Dec 2007,Iraq,FY 2008,37,Catholic,6,112
From: 10 Dec 2007,To: 10 Dec 2007,Iraq,FY 2008,37,Moslem Shiite,22,112
From: 10 Dec 2007,To: 10 Dec 2007,Iraq,FY 2008,37,Moslem Suni,9,112
From: 10 Dec 2007,To: 10 Dec 2007,Moldova,FY 2008,31,Baptist,27,112
From: 10 Dec 2007,To: 10 Dec 2007,Moldova,FY 2008,31,Seventh Day Adventist,4,112
From: 10 Dec 2007,To: 10 Dec 2007,Sierra Leone,FY 2008,3,Moslem Suni,3,112
From: 10 Dec 2007,To: 10 Dec 2007,Vietnam,FY 2008,5,Ancestral Worship,1,112
From: 10 Dec 2007,To: 10 Dec 2007,Vietnam,FY 2008,5,Buddhist,4,112

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 10 Dec 2007,To: 10 Dec 2007,Ancestral Worship,FY 2008,1,Vietnam,1,112
From: 10 Dec 2007,To: 10 Dec 2007,Baptist,FY 2008,27,Moldova,27,112
From: 10 Dec 2007,To: 10 Dec 2007,Buddhist,FY 2008,4,Vietnam,4,112
From: 10 Dec 2007,To: 10 Dec 2007,Catholic,FY 2008,6,Iraq,6,112
From: 10 Dec 2007,To: 10 Dec 2007,Christian,FY 2008,31,Burma,31,112
From: 10 Dec 2007,To: 10 Dec 2007,Moslem Shiite,FY 2008,22,Iraq,22,112
From: 10 Dec 2007,To: 10 Dec 2007,Moslem Suni,FY 2008,12,Iraq,9,112
From: 10 Dec 2007,To: 10 Dec 2007,Moslem Suni,FY 2008,12,Sierra Leone,3,112
From: 10 Dec 2007,To: 10 Dec 2007,Pentecostalist,FY 2008,5,Belarus,5,112
From: 10 Dec 2007,To: 10 Dec 2007,Seventh Day Adventist,FY 2008,4,Moldova,4,112

