textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 11 Dec 2003,To: 11 Dec 2003,Afghanistan,FY 2004,17,Moslem Ismaici,5,291
From: 11 Dec 2003,To: 11 Dec 2003,Afghanistan,FY 2004,17,Moslem Shiite,3,291
From: 11 Dec 2003,To: 11 Dec 2003,Afghanistan,FY 2004,17,Moslem Suni,9,291
From: 11 Dec 2003,To: 11 Dec 2003,Albania,FY 2004,2,Moslem,2,291
From: 11 Dec 2003,To: 11 Dec 2003,Belarus,FY 2004,25,Jewish,8,291
From: 11 Dec 2003,To: 11 Dec 2003,Belarus,FY 2004,25,Pentecostalist,13,291
From: 11 Dec 2003,To: 11 Dec 2003,Belarus,FY 2004,25,Unknown,4,291
From: 11 Dec 2003,To: 11 Dec 2003,Chad,FY 2004,1,Unknown,1,291
From: 11 Dec 2003,To: 11 Dec 2003,Colombia,FY 2004,29,Catholic,28,291
From: 11 Dec 2003,To: 11 Dec 2003,Colombia,FY 2004,29,Christian,1,291
From: 11 Dec 2003,To: 11 Dec 2003,Dem. Rep. Congo,FY 2004,5,Unknown,5,291
From: 11 Dec 2003,To: 11 Dec 2003,Ethiopia,FY 2004,2,Moslem,2,291
From: 11 Dec 2003,To: 11 Dec 2003,Iraq,FY 2004,1,Moslem,1,291
From: 11 Dec 2003,To: 11 Dec 2003,Liberia,FY 2004,57,Baptist,9,291
From: 11 Dec 2003,To: 11 Dec 2003,Liberia,FY 2004,57,Christian,41,291
From: 11 Dec 2003,To: 11 Dec 2003,Liberia,FY 2004,57,Evangelical Christian,2,291
From: 11 Dec 2003,To: 11 Dec 2003,Liberia,FY 2004,57,Pentecostalist,5,291
From: 11 Dec 2003,To: 11 Dec 2003,Russia,FY 2004,35,Baptist,4,291
From: 11 Dec 2003,To: 11 Dec 2003,Russia,FY 2004,35,Jewish,10,291
From: 11 Dec 2003,To: 11 Dec 2003,Russia,FY 2004,35,No Religion,5,291
From: 11 Dec 2003,To: 11 Dec 2003,Russia,FY 2004,35,Pentecostalist,7,291
From: 11 Dec 2003,To: 11 Dec 2003,Russia,FY 2004,35,Seventh Day Adventist,7,291
From: 11 Dec 2003,To: 11 Dec 2003,Russia,FY 2004,35,Unknown,2,291
From: 11 Dec 2003,To: 11 Dec 2003,Serbia,FY 2004,1,Moslem,1,291
From: 11 Dec 2003,To: 11 Dec 2003,Sierra Leone,FY 2004,1,Christian,1,291
From: 11 Dec 2003,To: 11 Dec 2003,Somalia,FY 2004,1,Moslem,1,291
From: 11 Dec 2003,To: 11 Dec 2003,Sudan,FY 2004,38,Catholic,21,291
From: 11 Dec 2003,To: 11 Dec 2003,Sudan,FY 2004,38,Christian,2,291
From: 11 Dec 2003,To: 11 Dec 2003,Sudan,FY 2004,38,Evangelical Christian,7,291
From: 11 Dec 2003,To: 11 Dec 2003,Sudan,FY 2004,38,Moslem,4,291
From: 11 Dec 2003,To: 11 Dec 2003,Sudan,FY 2004,38,Protestant,4,291
From: 11 Dec 2003,To: 11 Dec 2003,Ukraine,FY 2004,36,Baptist,8,291
From: 11 Dec 2003,To: 11 Dec 2003,Ukraine,FY 2004,36,Evangelical Christian,1,291
From: 11 Dec 2003,To: 11 Dec 2003,Ukraine,FY 2004,36,Pentecostalist,25,291
From: 11 Dec 2003,To: 11 Dec 2003,Ukraine,FY 2004,36,Unknown,2,291
From: 11 Dec 2003,To: 11 Dec 2003,Uzbekistan,FY 2004,40,Baptist,8,291
From: 11 Dec 2003,To: 11 Dec 2003,Uzbekistan,FY 2004,40,Jewish,27,291
From: 11 Dec 2003,To: 11 Dec 2003,Uzbekistan,FY 2004,40,Pentecostalist,2,291
From: 11 Dec 2003,To: 11 Dec 2003,Uzbekistan,FY 2004,40,Unknown,3,291

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 11 Dec 2003,To: 11 Dec 2003,Baptist,FY 2004,29,Liberia,9,291
From: 11 Dec 2003,To: 11 Dec 2003,Baptist,FY 2004,29,Russia,4,291
From: 11 Dec 2003,To: 11 Dec 2003,Baptist,FY 2004,29,Ukraine,8,291
From: 11 Dec 2003,To: 11 Dec 2003,Baptist,FY 2004,29,Uzbekistan,8,291
From: 11 Dec 2003,To: 11 Dec 2003,Catholic,FY 2004,49,Colombia,28,291
From: 11 Dec 2003,To: 11 Dec 2003,Catholic,FY 2004,49,Sudan,21,291
From: 11 Dec 2003,To: 11 Dec 2003,Christian,FY 2004,45,Colombia,1,291
From: 11 Dec 2003,To: 11 Dec 2003,Christian,FY 2004,45,Liberia,41,291
From: 11 Dec 2003,To: 11 Dec 2003,Christian,FY 2004,45,Sierra Leone,1,291
From: 11 Dec 2003,To: 11 Dec 2003,Christian,FY 2004,45,Sudan,2,291
