textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 02 Dec 2013,To: 02 Dec 2013,Bhutan,FY 2014,37,Buddhist,15,289
From: 02 Dec 2013,To: 02 Dec 2013,Bhutan,FY 2014,37,Christian,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Bhutan,FY 2014,37,Hindu,12,289
From: 02 Dec 2013,To: 02 Dec 2013,Bhutan,FY 2014,37,Kirat,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Burma,FY 2014,33,Baptist,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Burma,FY 2014,33,Buddhist,4,289
From: 02 Dec 2013,To: 02 Dec 2013,Burma,FY 2014,33,Catholic,1,289
From: 02 Dec 2013,To: 02 Dec 2013,Burma,FY 2014,33,Christian,22,289
From: 02 Dec 2013,To: 02 Dec 2013,Burma,FY 2014,33,Moslem,1,289
From: 02 Dec 2013,To: 02 Dec 2013,Eritrea,FY 2014,26,Catholic,1,289
From: 02 Dec 2013,To: 02 Dec 2013,Eritrea,FY 2014,26,Christian,11,289
From: 02 Dec 2013,To: 02 Dec 2013,Eritrea,FY 2014,26,Orthodox,14,289
From: 02 Dec 2013,To: 02 Dec 2013,Ethiopia,FY 2014,14,Christian,3,289
From: 02 Dec 2013,To: 02 Dec 2013,Ethiopia,FY 2014,14,Orthodox,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Ethiopia,FY 2014,14,Protestant,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Ethiopia,FY 2014,14,Seventh Day Adventist,1,289
From: 02 Dec 2013,To: 02 Dec 2013,Iraq,FY 2014,123,Catholic,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Iraq,FY 2014,123,Christian,10,289
From: 02 Dec 2013,To: 02 Dec 2013,Iraq,FY 2014,123,Moslem,3,289
From: 02 Dec 2013,To: 02 Dec 2013,Iraq,FY 2014,123,Moslem Shiite,44,289
From: 02 Dec 2013,To: 02 Dec 2013,Iraq,FY 2014,123,Moslem Suni,50,289
From: 02 Dec 2013,To: 02 Dec 2013,Iraq,FY 2014,123,Orthodox,1,289
From: 02 Dec 2013,To: 02 Dec 2013,Iraq,FY 2014,123,Sabeans-Mandean,10,289
From: 02 Dec 2013,To: 02 Dec 2013,Moldova,FY 2014,2,Seventh Day Adventist,2,289
From: 02 Dec 2013,To: 02 Dec 2013,Palestine,FY 2014,6,Moslem Suni,6,289
From: 02 Dec 2013,To: 02 Dec 2013,Somalia,FY 2014,25,Moslem,25,289
From: 02 Dec 2013,To: 02 Dec 2013,Sudan,FY 2014,23,Moslem,23,289

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 02 Dec 2013,To: 02 Dec 2013,Baptist,FY 2014,5,Burma,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Buddhist,FY 2014,19,Bhutan,15,289
From: 02 Dec 2013,To: 02 Dec 2013,Buddhist,FY 2014,19,Burma,4,289
From: 02 Dec 2013,To: 02 Dec 2013,Catholic,FY 2014,7,Burma,1,289
From: 02 Dec 2013,To: 02 Dec 2013,Catholic,FY 2014,7,Eritrea,1,289
From: 02 Dec 2013,To: 02 Dec 2013,Catholic,FY 2014,7,Iraq,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Christian,FY 2014,51,Bhutan,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Christian,FY 2014,51,Burma,22,289
From: 02 Dec 2013,To: 02 Dec 2013,Christian,FY 2014,51,Eritrea,11,289
From: 02 Dec 2013,To: 02 Dec 2013,Christian,FY 2014,51,Ethiopia,3,289
From: 02 Dec 2013,To: 02 Dec 2013,Christian,FY 2014,51,Iraq,10,289
From: 02 Dec 2013,To: 02 Dec 2013,Hindu,FY 2014,12,Bhutan,12,289
From: 02 Dec 2013,To: 02 Dec 2013,Kirat,FY 2014,5,Bhutan,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Moslem,FY 2014,52,Burma,1,289
From: 02 Dec 2013,To: 02 Dec 2013,Moslem,FY 2014,52,Iraq,3,289
From: 02 Dec 2013,To: 02 Dec 2013,Moslem,FY 2014,52,Somalia,25,289
From: 02 Dec 2013,To: 02 Dec 2013,Moslem,FY 2014,52,Sudan,23,289
From: 02 Dec 2013,To: 02 Dec 2013,Moslem Shiite,FY 2014,44,Iraq,44,289
From: 02 Dec 2013,To: 02 Dec 2013,Moslem Suni,FY 2014,56,Iraq,50,289
From: 02 Dec 2013,To: 02 Dec 2013,Moslem Suni,FY 2014,56,Palestine,6,289
From: 02 Dec 2013,To: 02 Dec 2013,Orthodox,FY 2014,20,Eritrea,14,289
From: 02 Dec 2013,To: 02 Dec 2013,Orthodox,FY 2014,20,Ethiopia,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Orthodox,FY 2014,20,Iraq,1,289
From: 02 Dec 2013,To: 02 Dec 2013,Protestant,FY 2014,5,Ethiopia,5,289
From: 02 Dec 2013,To: 02 Dec 2013,Sabeans-Mandean,FY 2014,10,Iraq,10,289
From: 02 Dec 2013,To: 02 Dec 2013,Seventh Day Adventist,FY 2014,3,Ethiopia,1,289
From: 02 Dec 2013,To: 02 Dec 2013,Seventh Day Adventist,FY 2014,3,Moldova,2,289

