textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 02 Aug 2006,To: 02 Aug 2006,Iran,FY 2006,10,Christian,1,83
From: 02 Aug 2006,To: 02 Aug 2006,Iran,FY 2006,10,Jewish,2,83
From: 02 Aug 2006,To: 02 Aug 2006,Iran,FY 2006,10,Zoroastrian,7,83
From: 02 Aug 2006,To: 02 Aug 2006,Russia,FY 2006,34,Moslem,34,83
From: 02 Aug 2006,To: 02 Aug 2006,Somalia,FY 2006,39,Moslem,39,83

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 02 Aug 2006,To: 02 Aug 2006,Christian,FY 2006,1,Iran,1,83
From: 02 Aug 2006,To: 02 Aug 2006,Jewish,FY 2006,2,Iran,2,83
From: 02 Aug 2006,To: 02 Aug 2006,Moslem,FY 2006,73,Russia,34,83
From: 02 Aug 2006,To: 02 Aug 2006,Moslem,FY 2006,73,Somalia,39,83
From: 02 Aug 2006,To: 02 Aug 2006,Zoroastrian,FY 2006,7,Iran,7,83

