textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 14 May 2007,To: 14 May 2007,Afghanistan,FY 2007,1,Moslem,1,10
From: 14 May 2007,To: 14 May 2007,Burma,FY 2007,3,Christian,3,10
From: 14 May 2007,To: 14 May 2007,Iran,FY 2007,6,Bahai,3,10
From: 14 May 2007,To: 14 May 2007,Iran,FY 2007,6,Moslem,3,10

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 14 May 2007,To: 14 May 2007,Bahai,FY 2007,3,Iran,3,10
From: 14 May 2007,To: 14 May 2007,Christian,FY 2007,3,Burma,3,10
From: 14 May 2007,To: 14 May 2007,Moslem,FY 2007,4,Afghanistan,1,10
From: 14 May 2007,To: 14 May 2007,Moslem,FY 2007,4,Iran,3,10

