textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 09 Sep 2002,To: 09 Sep 2002,Angola,FY 2002,1,Christian,1,123
From: 09 Sep 2002,To: 09 Sep 2002,Croatia,FY 2002,4,No Religion,4,123
From: 09 Sep 2002,To: 09 Sep 2002,Ethiopia,FY 2002,4,Christian,4,123
From: 09 Sep 2002,To: 09 Sep 2002,Iraq,FY 2002,32,Christian,1,123
From: 09 Sep 2002,To: 09 Sep 2002,Iraq,FY 2002,32,Moslem,5,123
From: 09 Sep 2002,To: 09 Sep 2002,Iraq,FY 2002,32,Moslem Shiite,26,123
From: 09 Sep 2002,To: 09 Sep 2002,Moldova,FY 2002,12,Baptist,12,123
From: 09 Sep 2002,To: 09 Sep 2002,Serbia,FY 2002,6,Orthodox,6,123
From: 09 Sep 2002,To: 09 Sep 2002,Somalia,FY 2002,2,Moslem,2,123
From: 09 Sep 2002,To: 09 Sep 2002,Sudan,FY 2002,35,Catholic,14,123
From: 09 Sep 2002,To: 09 Sep 2002,Sudan,FY 2002,35,Christian,1,123
From: 09 Sep 2002,To: 09 Sep 2002,Sudan,FY 2002,35,Moslem,6,123
From: 09 Sep 2002,To: 09 Sep 2002,Sudan,FY 2002,35,Moslem Suni,1,123
From: 09 Sep 2002,To: 09 Sep 2002,Sudan,FY 2002,35,Other Religion,1,123
From: 09 Sep 2002,To: 09 Sep 2002,Sudan,FY 2002,35,Protestant,12,123
From: 09 Sep 2002,To: 09 Sep 2002,Vietnam,FY 2002,27,Unknown,27,123

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 09 Sep 2002,To: 09 Sep 2002,Baptist,FY 2002,12,Moldova,12,123
From: 09 Sep 2002,To: 09 Sep 2002,Catholic,FY 2002,14,Sudan,14,123
From: 09 Sep 2002,To: 09 Sep 2002,Christian,FY 2002,7,Angola,1,123
From: 09 Sep 2002,To: 09 Sep 2002,Christian,FY 2002,7,Ethiopia,4,123
From: 09 Sep 2002,To: 09 Sep 2002,Christian,FY 2002,7,Iraq,1,123
From: 09 Sep 2002,To: 09 Sep 2002,Christian,FY 2002,7,Sudan,1,123
From: 09 Sep 2002,To: 09 Sep 2002,Moslem,FY 2002,13,Iraq,5,123
From: 09 Sep 2002,To: 09 Sep 2002,Moslem,FY 2002,13,Somalia,2,123
From: 09 Sep 2002,To: 09 Sep 2002,Moslem,FY 2002,13,Sudan,6,123
From: 09 Sep 2002,To: 09 Sep 2002,Moslem Shiite,FY 2002,26,Iraq,26,123
From: 09 Sep 2002,To: 09 Sep 2002,Moslem Suni,FY 2002,1,Sudan,1,123
From: 09 Sep 2002,To: 09 Sep 2002,No Religion,FY 2002,4,Croatia,4,123
From: 09 Sep 2002,To: 09 Sep 2002,Orthodox,FY 2002,6,Serbia,6,123
From: 09 Sep 2002,To: 09 Sep 2002,Other Religion,FY 2002,1,Sudan,1,123
From: 09 Sep 2002,To: 09 Sep 2002,Protestant,FY 2002,12,Sudan,12,123
From: 09 Sep 2002,To: 09 Sep 2002,Unknown,FY 2002,27,Vietnam,27,123

