textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 03 Jun 2008,To: 03 Jun 2008,Bhutan,FY 2008,30,Christian,2,274
From: 03 Jun 2008,To: 03 Jun 2008,Bhutan,FY 2008,30,Hindu,28,274
From: 03 Jun 2008,To: 03 Jun 2008,Burma,FY 2008,160,Buddhist,20,274
From: 03 Jun 2008,To: 03 Jun 2008,Burma,FY 2008,160,Christian,126,274
From: 03 Jun 2008,To: 03 Jun 2008,Burma,FY 2008,160,Moslem,14,274
From: 03 Jun 2008,To: 03 Jun 2008,Dem. Rep. Congo,FY 2008,33,Pentecostalist,33,274
From: 03 Jun 2008,To: 03 Jun 2008,Iraq,FY 2008,34,Catholic,4,274
From: 03 Jun 2008,To: 03 Jun 2008,Iraq,FY 2008,34,Christian,14,274
From: 03 Jun 2008,To: 03 Jun 2008,Iraq,FY 2008,34,Moslem,1,274
From: 03 Jun 2008,To: 03 Jun 2008,Iraq,FY 2008,34,Moslem Shiite,1,274
From: 03 Jun 2008,To: 03 Jun 2008,Iraq,FY 2008,34,Moslem Suni,12,274
From: 03 Jun 2008,To: 03 Jun 2008,Iraq,FY 2008,34,Orthodox,2,274
From: 03 Jun 2008,To: 03 Jun 2008,Liberia,FY 2008,4,Christian,4,274
From: 03 Jun 2008,To: 03 Jun 2008,Sierra Leone,FY 2008,1,Moslem,1,274
From: 03 Jun 2008,To: 03 Jun 2008,Ukraine,FY 2008,12,Baptist,7,274
From: 03 Jun 2008,To: 03 Jun 2008,Ukraine,FY 2008,12,Pentecostalist,5,274

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 03 Jun 2008,To: 03 Jun 2008,Baptist,FY 2008,7,Ukraine,7,274
From: 03 Jun 2008,To: 03 Jun 2008,Buddhist,FY 2008,20,Burma,20,274
From: 03 Jun 2008,To: 03 Jun 2008,Catholic,FY 2008,4,Iraq,4,274
From: 03 Jun 2008,To: 03 Jun 2008,Christian,FY 2008,146,Bhutan,2,274
From: 03 Jun 2008,To: 03 Jun 2008,Christian,FY 2008,146,Burma,126,274
From: 03 Jun 2008,To: 03 Jun 2008,Christian,FY 2008,146,Iraq,14,274
From: 03 Jun 2008,To: 03 Jun 2008,Christian,FY 2008,146,Liberia,4,274
From: 03 Jun 2008,To: 03 Jun 2008,Hindu,FY 2008,28,Bhutan,28,274
From: 03 Jun 2008,To: 03 Jun 2008,Moslem,FY 2008,16,Burma,14,274
From: 03 Jun 2008,To: 03 Jun 2008,Moslem,FY 2008,16,Iraq,1,274
From: 03 Jun 2008,To: 03 Jun 2008,Moslem,FY 2008,16,Sierra Leone,1,274
From: 03 Jun 2008,To: 03 Jun 2008,Moslem Shiite,FY 2008,1,Iraq,1,274
From: 03 Jun 2008,To: 03 Jun 2008,Moslem Suni,FY 2008,12,Iraq,12,274
From: 03 Jun 2008,To: 03 Jun 2008,Orthodox,FY 2008,2,Iraq,2,274
From: 03 Jun 2008,To: 03 Jun 2008,Pentecostalist,FY 2008,38,Dem. Rep. Congo,33,274
From: 03 Jun 2008,To: 03 Jun 2008,Pentecostalist,FY 2008,38,Ukraine,5,274

