textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 08 Nov 2004,To: 08 Nov 2004,Afghanistan,FY 2005,2,Moslem Suni,2,197
From: 08 Nov 2004,To: 08 Nov 2004,Ethiopia,FY 2005,8,Old Believer,8,197
From: 08 Nov 2004,To: 08 Nov 2004,Iran,FY 2005,1,Moslem Shiite,1,197
From: 08 Nov 2004,To: 08 Nov 2004,Laos,FY 2005,123,Ancestral Worship,114,197
From: 08 Nov 2004,To: 08 Nov 2004,Laos,FY 2005,123,Christian,9,197
From: 08 Nov 2004,To: 08 Nov 2004,Liberia,FY 2005,1,Christian,1,197
From: 08 Nov 2004,To: 08 Nov 2004,Moldova,FY 2005,35,Baptist,17,197
From: 08 Nov 2004,To: 08 Nov 2004,Moldova,FY 2005,35,Jehovah Witness,2,197
From: 08 Nov 2004,To: 08 Nov 2004,Moldova,FY 2005,35,Pentecostalist,9,197
From: 08 Nov 2004,To: 08 Nov 2004,Moldova,FY 2005,35,Seventh Day Adventist,7,197
From: 08 Nov 2004,To: 08 Nov 2004,Somalia,FY 2005,27,Moslem,27,197

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 08 Nov 2004,To: 08 Nov 2004,Ancestral Worship,FY 2005,114,Laos,114,197
From: 08 Nov 2004,To: 08 Nov 2004,Baptist,FY 2005,17,Moldova,17,197
From: 08 Nov 2004,To: 08 Nov 2004,Christian,FY 2005,10,Laos,9,197
From: 08 Nov 2004,To: 08 Nov 2004,Christian,FY 2005,10,Liberia,1,197
From: 08 Nov 2004,To: 08 Nov 2004,Jehovah Witness,FY 2005,2,Moldova,2,197
From: 08 Nov 2004,To: 08 Nov 2004,Moslem,FY 2005,27,Somalia,27,197
From: 08 Nov 2004,To: 08 Nov 2004,Moslem Shiite,FY 2005,1,Iran,1,197
From: 08 Nov 2004,To: 08 Nov 2004,Moslem Suni,FY 2005,2,Afghanistan,2,197
From: 08 Nov 2004,To: 08 Nov 2004,Old Believer,FY 2005,8,Ethiopia,8,197
From: 08 Nov 2004,To: 08 Nov 2004,Pentecostalist,FY 2005,9,Moldova,9,197
From: 08 Nov 2004,To: 08 Nov 2004,Seventh Day Adventist,FY 2005,7,Moldova,7,197

