textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 20 Jan 2006,To: 20 Jan 2006,Afghanistan,FY 2006,2,Moslem,2,227
From: 20 Jan 2006,To: 20 Jan 2006,Cuba,FY 2006,35,Catholic,13,227
From: 20 Jan 2006,To: 20 Jan 2006,Cuba,FY 2006,35,Evangelical Christian,1,227
From: 20 Jan 2006,To: 20 Jan 2006,Cuba,FY 2006,35,Jehovah Witness,14,227
From: 20 Jan 2006,To: 20 Jan 2006,Cuba,FY 2006,35,No Religion,7,227
From: 20 Jan 2006,To: 20 Jan 2006,Ethiopia,FY 2006,1,Orthodox,1,227
From: 20 Jan 2006,To: 20 Jan 2006,Iran,FY 2006,32,Bahai,32,227
From: 20 Jan 2006,To: 20 Jan 2006,Russia,FY 2006,91,Moslem,91,227
From: 20 Jan 2006,To: 20 Jan 2006,Somalia,FY 2006,6,Moslem,6,227
From: 20 Jan 2006,To: 20 Jan 2006,Sudan,FY 2006,29,Catholic,17,227
From: 20 Jan 2006,To: 20 Jan 2006,Sudan,FY 2006,29,Moslem,12,227
From: 20 Jan 2006,To: 20 Jan 2006,Ukraine,FY 2006,30,Baptist,10,227
From: 20 Jan 2006,To: 20 Jan 2006,Ukraine,FY 2006,30,Jewish,3,227
From: 20 Jan 2006,To: 20 Jan 2006,Ukraine,FY 2006,30,No Religion,4,227
From: 20 Jan 2006,To: 20 Jan 2006,Ukraine,FY 2006,30,Orthodox,1,227
From: 20 Jan 2006,To: 20 Jan 2006,Ukraine,FY 2006,30,Pentecostalist,12,227
From: 20 Jan 2006,To: 20 Jan 2006,Vietnam,FY 2006,1,Protestant,1,227

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 20 Jan 2006,To: 20 Jan 2006,Bahai,FY 2006,32,Iran,32,227
From: 20 Jan 2006,To: 20 Jan 2006,Baptist,FY 2006,10,Ukraine,10,227
From: 20 Jan 2006,To: 20 Jan 2006,Catholic,FY 2006,30,Cuba,13,227
From: 20 Jan 2006,To: 20 Jan 2006,Catholic,FY 2006,30,Sudan,17,227
From: 20 Jan 2006,To: 20 Jan 2006,Evangelical Christian,FY 2006,1,Cuba,1,227
From: 20 Jan 2006,To: 20 Jan 2006,Jehovah Witness,FY 2006,14,Cuba,14,227
From: 20 Jan 2006,To: 20 Jan 2006,Jewish,FY 2006,3,Ukraine,3,227
From: 20 Jan 2006,To: 20 Jan 2006,Moslem,FY 2006,111,Afghanistan,2,227
From: 20 Jan 2006,To: 20 Jan 2006,Moslem,FY 2006,111,Russia,91,227
From: 20 Jan 2006,To: 20 Jan 2006,Moslem,FY 2006,111,Somalia,6,227
From: 20 Jan 2006,To: 20 Jan 2006,Moslem,FY 2006,111,Sudan,12,227
From: 20 Jan 2006,To: 20 Jan 2006,No Religion,FY 2006,11,Cuba,7,227
From: 20 Jan 2006,To: 20 Jan 2006,No Religion,FY 2006,11,Ukraine,4,227
From: 20 Jan 2006,To: 20 Jan 2006,Orthodox,FY 2006,2,Ethiopia,1,227
From: 20 Jan 2006,To: 20 Jan 2006,Orthodox,FY 2006,2,Ukraine,1,227
From: 20 Jan 2006,To: 20 Jan 2006,Pentecostalist,FY 2006,12,Ukraine,12,227
From: 20 Jan 2006,To: 20 Jan 2006,Protestant,FY 2006,1,Vietnam,1,227

