textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 11 Dec 2007,To: 11 Dec 2007,Burundi,FY 2008,33,Baptist,5,278
From: 11 Dec 2007,To: 11 Dec 2007,Burundi,FY 2008,33,Catholic,1,278
From: 11 Dec 2007,To: 11 Dec 2007,Burundi,FY 2008,33,Methodist,14,278
From: 11 Dec 2007,To: 11 Dec 2007,Burundi,FY 2008,33,Moslem,1,278
From: 11 Dec 2007,To: 11 Dec 2007,Burundi,FY 2008,33,Pentecostalist,12,278
From: 11 Dec 2007,To: 11 Dec 2007,Cuba,FY 2008,70,Baptist,6,278
From: 11 Dec 2007,To: 11 Dec 2007,Cuba,FY 2008,70,Catholic,36,278
From: 11 Dec 2007,To: 11 Dec 2007,Cuba,FY 2008,70,Evangelical Christian,1,278
From: 11 Dec 2007,To: 11 Dec 2007,Cuba,FY 2008,70,Jehovah Witness,7,278
From: 11 Dec 2007,To: 11 Dec 2007,Cuba,FY 2008,70,No Religion,17,278
From: 11 Dec 2007,To: 11 Dec 2007,Cuba,FY 2008,70,Seventh Day Adventist,3,278
From: 11 Dec 2007,To: 11 Dec 2007,Ethiopia,FY 2008,35,Moslem,29,278
From: 11 Dec 2007,To: 11 Dec 2007,Ethiopia,FY 2008,35,Protestant,6,278
From: 11 Dec 2007,To: 11 Dec 2007,Iran,FY 2008,35,Christian,28,278
From: 11 Dec 2007,To: 11 Dec 2007,Iran,FY 2008,35,Jewish,2,278
From: 11 Dec 2007,To: 11 Dec 2007,Iran,FY 2008,35,Sabeans-Mandean,5,278
From: 11 Dec 2007,To: 11 Dec 2007,Iraq,FY 2008,27,Catholic,7,278
From: 11 Dec 2007,To: 11 Dec 2007,Iraq,FY 2008,27,Christian,11,278
From: 11 Dec 2007,To: 11 Dec 2007,Iraq,FY 2008,27,Moslem Suni,9,278
From: 11 Dec 2007,To: 11 Dec 2007,Liberia,FY 2008,7,Christian,7,278
From: 11 Dec 2007,To: 11 Dec 2007,Nigeria,FY 2008,5,Christian,5,278
From: 11 Dec 2007,To: 11 Dec 2007,Somalia,FY 2008,36,Moslem,36,278
From: 11 Dec 2007,To: 11 Dec 2007,Sudan,FY 2008,7,Catholic,2,278
From: 11 Dec 2007,To: 11 Dec 2007,Sudan,FY 2008,7,Moslem,1,278
From: 11 Dec 2007,To: 11 Dec 2007,Sudan,FY 2008,7,Protestant,4,278
From: 11 Dec 2007,To: 11 Dec 2007,Ukraine,FY 2008,23,Baptist,4,278
From: 11 Dec 2007,To: 11 Dec 2007,Ukraine,FY 2008,23,Pentecostalist,19,278

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 11 Dec 2007,To: 11 Dec 2007,Baptist,FY 2008,15,Burundi,5,278
From: 11 Dec 2007,To: 11 Dec 2007,Baptist,FY 2008,15,Cuba,6,278
From: 11 Dec 2007,To: 11 Dec 2007,Baptist,FY 2008,15,Ukraine,4,278
From: 11 Dec 2007,To: 11 Dec 2007,Catholic,FY 2008,46,Burundi,1,278
From: 11 Dec 2007,To: 11 Dec 2007,Catholic,FY 2008,46,Cuba,36,278
From: 11 Dec 2007,To: 11 Dec 2007,Catholic,FY 2008,46,Iraq,7,278
From: 11 Dec 2007,To: 11 Dec 2007,Catholic,FY 2008,46,Sudan,2,278
From: 11 Dec 2007,To: 11 Dec 2007,Christian,FY 2008,51,Iran,28,278
From: 11 Dec 2007,To: 11 Dec 2007,Christian,FY 2008,51,Iraq,11,278
From: 11 Dec 2007,To: 11 Dec 2007,Christian,FY 2008,51,Liberia,7,278
From: 11 Dec 2007,To: 11 Dec 2007,Christian,FY 2008,51,Nigeria,5,278
From: 11 Dec 2007,To: 11 Dec 2007,Evangelical Christian,FY 2008,1,Cuba,1,278
From: 11 Dec 2007,To: 11 Dec 2007,Jehovah Witness,FY 2008,7,Cuba,7,278
From: 11 Dec 2007,To: 11 Dec 2007,Jewish,FY 2008,2,Iran,2,278
From: 11 Dec 2007,To: 11 Dec 2007,Methodist,FY 2008,14,Burundi,14,278
From: 11 Dec 2007,To: 11 Dec 2007,Moslem,FY 2008,67,Burundi,1,278
From: 11 Dec 2007,To: 11 Dec 2007,Moslem,FY 2008,67,Ethiopia,29,278
From: 11 Dec 2007,To: 11 Dec 2007,Moslem,FY 2008,67,Somalia,36,278
From: 11 Dec 2007,To: 11 Dec 2007,Moslem,FY 2008,67,Sudan,1,278
From: 11 Dec 2007,To: 11 Dec 2007,Moslem Suni,FY 2008,9,Iraq,9,278
From: 11 Dec 2007,To: 11 Dec 2007,No Religion,FY 2008,17,Cuba,17,278
From: 11 Dec 2007,To: 11 Dec 2007,Pentecostalist,FY 2008,31,Burundi,12,278
From: 11 Dec 2007,To: 11 Dec 2007,Pentecostalist,FY 2008,31,Ukraine,19,278
From: 11 Dec 2007,To: 11 Dec 2007,Protestant,FY 2008,10,Ethiopia,6,278
From: 11 Dec 2007,To: 11 Dec 2007,Protestant,FY 2008,10,Sudan,4,278
From: 11 Dec 2007,To: 11 Dec 2007,Sabeans-Mandean,FY 2008,5,Iran,5,278
From: 11 Dec 2007,To: 11 Dec 2007,Seventh Day Adventist,FY 2008,3,Cuba,3,278

