textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 15 Jun 2015,To: 15 Jun 2015,Afghanistan,FY 2015,6,Moslem Suni,6,86
From: 15 Jun 2015,To: 15 Jun 2015,Burma,FY 2015,1,Christian,1,86
From: 15 Jun 2015,To: 15 Jun 2015,Dem. Rep. Congo,FY 2015,54,Catholic,6,86
From: 15 Jun 2015,To: 15 Jun 2015,Dem. Rep. Congo,FY 2015,54,Pentecostalist,12,86
From: 15 Jun 2015,To: 15 Jun 2015,Dem. Rep. Congo,FY 2015,54,Protestant,27,86
From: 15 Jun 2015,To: 15 Jun 2015,Dem. Rep. Congo,FY 2015,54,Seventh Day Adventist,9,86
From: 15 Jun 2015,To: 15 Jun 2015,Iran,FY 2015,6,Moslem,1,86
From: 15 Jun 2015,To: 15 Jun 2015,Iran,FY 2015,6,Pentecostalist,4,86
From: 15 Jun 2015,To: 15 Jun 2015,Iran,FY 2015,6,Protestant,1,86
From: 15 Jun 2015,To: 15 Jun 2015,Iraq,FY 2015,3,Moslem Suni,3,86
From: 15 Jun 2015,To: 15 Jun 2015,Sudan,FY 2015,1,Moslem,1,86
From: 15 Jun 2015,To: 15 Jun 2015,Syria,FY 2015,15,Moslem Suni,15,86

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 15 Jun 2015,To: 15 Jun 2015,Catholic,FY 2015,6,Dem. Rep. Congo,6,86
From: 15 Jun 2015,To: 15 Jun 2015,Christian,FY 2015,1,Burma,1,86
From: 15 Jun 2015,To: 15 Jun 2015,Moslem,FY 2015,2,Iran,1,86
From: 15 Jun 2015,To: 15 Jun 2015,Moslem,FY 2015,2,Sudan,1,86
From: 15 Jun 2015,To: 15 Jun 2015,Moslem Suni,FY 2015,24,Afghanistan,6,86
From: 15 Jun 2015,To: 15 Jun 2015,Moslem Suni,FY 2015,24,Iraq,3,86
From: 15 Jun 2015,To: 15 Jun 2015,Moslem Suni,FY 2015,24,Syria,15,86
From: 15 Jun 2015,To: 15 Jun 2015,Pentecostalist,FY 2015,16,Dem. Rep. Congo,12,86
From: 15 Jun 2015,To: 15 Jun 2015,Pentecostalist,FY 2015,16,Iran,4,86
From: 15 Jun 2015,To: 15 Jun 2015,Protestant,FY 2015,28,Dem. Rep. Congo,27,86
From: 15 Jun 2015,To: 15 Jun 2015,Protestant,FY 2015,28,Iran,1,86
From: 15 Jun 2015,To: 15 Jun 2015,Seventh Day Adventist,FY 2015,9,Dem. Rep. Congo,9,86

