textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 13 Jan 2016,To: 13 Jan 2016,Afghanistan,FY 2016,27,Moslem Shiite,8,365
From: 13 Jan 2016,To: 13 Jan 2016,Afghanistan,FY 2016,27,Moslem Suni,19,365
From: 13 Jan 2016,To: 13 Jan 2016,Armenia,FY 2016,4,Jehovah Witness,4,365
From: 13 Jan 2016,To: 13 Jan 2016,Bhutan,FY 2016,20,Buddhist,5,365
From: 13 Jan 2016,To: 13 Jan 2016,Bhutan,FY 2016,20,Christian,10,365
From: 13 Jan 2016,To: 13 Jan 2016,Bhutan,FY 2016,20,Hindu,3,365
From: 13 Jan 2016,To: 13 Jan 2016,Bhutan,FY 2016,20,Kirat,2,365
From: 13 Jan 2016,To: 13 Jan 2016,Burma,FY 2016,56,Buddhist,8,365
From: 13 Jan 2016,To: 13 Jan 2016,Burma,FY 2016,56,Catholic,8,365
From: 13 Jan 2016,To: 13 Jan 2016,Burma,FY 2016,56,Christian,21,365
From: 13 Jan 2016,To: 13 Jan 2016,Burma,FY 2016,56,Moslem,19,365
From: 13 Jan 2016,To: 13 Jan 2016,Burundi,FY 2016,4,Catholic,1,365
From: 13 Jan 2016,To: 13 Jan 2016,Burundi,FY 2016,4,Pentecostalist,3,365
From: 13 Jan 2016,To: 13 Jan 2016,Dem. Rep. Congo,FY 2016,38,Baptist,5,365
From: 13 Jan 2016,To: 13 Jan 2016,Dem. Rep. Congo,FY 2016,38,Christian,9,365
From: 13 Jan 2016,To: 13 Jan 2016,Dem. Rep. Congo,FY 2016,38,Jehovah Witness,9,365
From: 13 Jan 2016,To: 13 Jan 2016,Dem. Rep. Congo,FY 2016,38,Methodist,8,365
From: 13 Jan 2016,To: 13 Jan 2016,Dem. Rep. Congo,FY 2016,38,Pentecostalist,4,365
From: 13 Jan 2016,To: 13 Jan 2016,Dem. Rep. Congo,FY 2016,38,Protestant,3,365
From: 13 Jan 2016,To: 13 Jan 2016,Eritrea,FY 2016,14,Catholic,2,365
From: 13 Jan 2016,To: 13 Jan 2016,Eritrea,FY 2016,14,Moslem,2,365
From: 13 Jan 2016,To: 13 Jan 2016,Eritrea,FY 2016,14,Orthodox,10,365
From: 13 Jan 2016,To: 13 Jan 2016,Ethiopia,FY 2016,1,Orthodox,1,365
From: 13 Jan 2016,To: 13 Jan 2016,Iran,FY 2016,51,Atheist,1,365
From: 13 Jan 2016,To: 13 Jan 2016,Iran,FY 2016,51,Bahai,5,365
From: 13 Jan 2016,To: 13 Jan 2016,Iran,FY 2016,51,Christian,24,365
From: 13 Jan 2016,To: 13 Jan 2016,Iran,FY 2016,51,Moslem Shiite,2,365
From: 13 Jan 2016,To: 13 Jan 2016,Iran,FY 2016,51,No Religion,5,365
From: 13 Jan 2016,To: 13 Jan 2016,Iran,FY 2016,51,Protestant,6,365
From: 13 Jan 2016,To: 13 Jan 2016,Iran,FY 2016,51,Sabeans-Mandean,6,365
From: 13 Jan 2016,To: 13 Jan 2016,Iran,FY 2016,51,Zoroastrian,2,365
From: 13 Jan 2016,To: 13 Jan 2016,Iraq,FY 2016,70,Catholic,5,365
From: 13 Jan 2016,To: 13 Jan 2016,Iraq,FY 2016,70,Moslem,1,365
From: 13 Jan 2016,To: 13 Jan 2016,Iraq,FY 2016,70,Moslem Shiite,29,365
From: 13 Jan 2016,To: 13 Jan 2016,Iraq,FY 2016,70,Moslem Suni,30,365
From: 13 Jan 2016,To: 13 Jan 2016,Iraq,FY 2016,70,Orthodox,5,365
