textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 05 Feb 2003,To: 05 Feb 2003,Afghanistan,FY 2003,26,Moslem Shiite,8,75
From: 05 Feb 2003,To: 05 Feb 2003,Afghanistan,FY 2003,26,Moslem Suni,18,75
From: 05 Feb 2003,To: 05 Feb 2003,Iran,FY 2003,10,Christian,7,75
From: 05 Feb 2003,To: 05 Feb 2003,Iran,FY 2003,10,Jewish,3,75
From: 05 Feb 2003,To: 05 Feb 2003,Iraq,FY 2003,17,Moslem,13,75
From: 05 Feb 2003,To: 05 Feb 2003,Iraq,FY 2003,17,Moslem Shiite,1,75
From: 05 Feb 2003,To: 05 Feb 2003,Iraq,FY 2003,17,Moslem Suni,3,75
From: 05 Feb 2003,To: 05 Feb 2003,Moldova,FY 2003,11,Baptist,5,75
From: 05 Feb 2003,To: 05 Feb 2003,Moldova,FY 2003,11,Pentecostalist,6,75
From: 05 Feb 2003,To: 05 Feb 2003,Somalia,FY 2003,2,Moslem,2,75
From: 05 Feb 2003,To: 05 Feb 2003,Sudan,FY 2003,9,Moslem,9,75

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 05 Feb 2003,To: 05 Feb 2003,Baptist,FY 2003,5,Moldova,5,75
From: 05 Feb 2003,To: 05 Feb 2003,Christian,FY 2003,7,Iran,7,75
From: 05 Feb 2003,To: 05 Feb 2003,Jewish,FY 2003,3,Iran,3,75
From: 05 Feb 2003,To: 05 Feb 2003,Moslem,FY 2003,24,Iraq,13,75
From: 05 Feb 2003,To: 05 Feb 2003,Moslem,FY 2003,24,Somalia,2,75
From: 05 Feb 2003,To: 05 Feb 2003,Moslem,FY 2003,24,Sudan,9,75
From: 05 Feb 2003,To: 05 Feb 2003,Moslem Shiite,FY 2003,9,Afghanistan,8,75
From: 05 Feb 2003,To: 05 Feb 2003,Moslem Shiite,FY 2003,9,Iraq,1,75
From: 05 Feb 2003,To: 05 Feb 2003,Moslem Suni,FY 2003,21,Afghanistan,18,75
From: 05 Feb 2003,To: 05 Feb 2003,Moslem Suni,FY 2003,21,Iraq,3,75
From: 05 Feb 2003,To: 05 Feb 2003,Pentecostalist,FY 2003,6,Moldova,6,75

