textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 16 Jun 2008,To: 16 Jun 2008,Belarus,FY 2008,13,Baptist,6,368
From: 16 Jun 2008,To: 16 Jun 2008,Belarus,FY 2008,13,Pentecostalist,7,368
From: 16 Jun 2008,To: 16 Jun 2008,Bhutan,FY 2008,74,Buddhist,5,368
From: 16 Jun 2008,To: 16 Jun 2008,Bhutan,FY 2008,74,Christian,2,368
From: 16 Jun 2008,To: 16 Jun 2008,Bhutan,FY 2008,74,Hindu,62,368
From: 16 Jun 2008,To: 16 Jun 2008,Bhutan,FY 2008,74,Kirat,5,368
From: 16 Jun 2008,To: 16 Jun 2008,Burma,FY 2008,122,Buddhist,25,368
From: 16 Jun 2008,To: 16 Jun 2008,Burma,FY 2008,122,Christian,78,368
From: 16 Jun 2008,To: 16 Jun 2008,Burma,FY 2008,122,Moslem,19,368
From: 16 Jun 2008,To: 16 Jun 2008,Iraq,FY 2008,159,Catholic,19,368
From: 16 Jun 2008,To: 16 Jun 2008,Iraq,FY 2008,159,Christian,54,368
From: 16 Jun 2008,To: 16 Jun 2008,Iraq,FY 2008,159,Moslem Shiite,20,368
From: 16 Jun 2008,To: 16 Jun 2008,Iraq,FY 2008,159,Moslem Suni,49,368
From: 16 Jun 2008,To: 16 Jun 2008,Iraq,FY 2008,159,Sabeans-Mandean,17,368

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 16 Jun 2008,To: 16 Jun 2008,Baptist,FY 2008,6,Belarus,6,368
From: 16 Jun 2008,To: 16 Jun 2008,Buddhist,FY 2008,30,Bhutan,5,368
From: 16 Jun 2008,To: 16 Jun 2008,Buddhist,FY 2008,30,Burma,25,368
From: 16 Jun 2008,To: 16 Jun 2008,Catholic,FY 2008,19,Iraq,19,368
From: 16 Jun 2008,To: 16 Jun 2008,Christian,FY 2008,134,Bhutan,2,368
From: 16 Jun 2008,To: 16 Jun 2008,Christian,FY 2008,134,Burma,78,368
From: 16 Jun 2008,To: 16 Jun 2008,Christian,FY 2008,134,Iraq,54,368
From: 16 Jun 2008,To: 16 Jun 2008,Hindu,FY 2008,62,Bhutan,62,368
From: 16 Jun 2008,To: 16 Jun 2008,Kirat,FY 2008,5,Bhutan,5,368
From: 16 Jun 2008,To: 16 Jun 2008,Moslem,FY 2008,19,Burma,19,368
From: 16 Jun 2008,To: 16 Jun 2008,Moslem Shiite,FY 2008,20,Iraq,20,368
From: 16 Jun 2008,To: 16 Jun 2008,Moslem Suni,FY 2008,49,Iraq,49,368
From: 16 Jun 2008,To: 16 Jun 2008,Pentecostalist,FY 2008,7,Belarus,7,368
From: 16 Jun 2008,To: 16 Jun 2008,Sabeans-Mandean,FY 2008,17,Iraq,17,368

